|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 1.2238934171912796e-14  2.702147579874557e-15 
      338.0 1.1917950126854972e-14  2.677558724474879e-15 
      340.0 1.0611235836118423e-14 2.3011591806139786e-15 
      342.0  9.710930378732501e-15  2.082228833060837e-15 
      344.0 1.0060972587599279e-14 2.2342645245987338e-15 
      346.0 1.0462578198838538e-14  2.350557600258074e-15 
      348.0  9.875601139982018e-15  2.139341532361634e-15 
      350.0  9.109913847055064e-15 1.9374584082378694e-15 
      352.0  1.001502339638647e-14 2.2188296471397606e-15 
      354.0   1.18423728051221e-14  2.670239837681753e-15 
      356.0 1.1635245567817888e-14 2.5151081707362785e-15 
      358.0 1.0108330674518956e-14 2.1332282919399597e-15 
      360.0  9.909079191662214e-15 2.1747799900698168e-15 
      362.0  1.065078831141456e-14  2.419090151471134e-15 
      364.0  1.088836810902051e-14  2.402653468346345e-15 
      366.0 1.0463542655080577e-14 2.2042832259775515e-15 
      368.0  1.063776680016281e-14 2.2709885444481714e-15 
      370.0 1.1931451732297969e-14  2.701294829185518e-15 
      372.0 1.2992504090849072e-14 2.9731085996122537e-15 
      374.0 1.2454563239490854e-14  2.705889841875204e-15 
      376.0  1.108523547939538e-14 2.3111430268262558e-15 
      378.0 1.1157061481343102e-14 2.4079186365078837e-15 
      380.0 1.2992740043253572e-14 2.9914081492063544e-15 
      382.0 1.4316450769816488e-14 3.2809784365257487e-15 
      384.0 1.3582573323412711e-14 2.9274456333199364e-15 
      386.0 1.2031943085721167e-14 2.4952612233328447e-15 
      388.0 1.1594112549899044e-14 2.4611247706442698e-15 
      390.0  1.223000977282396e-14  2.754229665132299e-15 
      392.0 1.2644328893054261e-14  2.913500153592369e-15 
      394.0 1.2200935215840551e-14 2.7334024564806763e-15 
      396.0 1.1676427988486296e-14 2.5163123415012217e-15 
      398.0 1.2209479056287955e-14  2.611425858102285e-15 
      400.0 1.4044519988746866e-14 3.0770278006714408e-15 
      402.0 1.6364915279872082e-14  3.674210281574941e-15 
      404.0 1.7831829495953314e-14   4.02078539274248e-15 
      406.0  1.788013359682094e-14 3.9780031463148195e-15 
      408.0 1.6964803753781123e-14 3.7093747193209585e-15 
      410.0 1.6100051758741782e-14 3.4994729861276146e-15 
      412.0 1.6058027813548372e-14  3.530143323927861e-15 
      414.0 1.6910247339198726e-14  3.784808883029558e-15 
      416.0 1.7928602219604653e-14  4.046290295280254e-15 
      418.0 1.8366621926635315e-14  4.118363597105938e-15 
      420.0 1.7921159936058173e-14  3.958131042269473e-15 
      422.0 1.6881360843002046e-14  3.679535447883097e-15 
      424.0 1.5866088517087314e-14 3.4498077483940476e-15 
      426.0 1.5391609625422934e-14  3.381632455123355e-15 
      428.0 1.5489159706681745e-14  3.458247664818189e-15 
      430.0  1.591043214173624e-14  3.588093881261861e-15 
      432.0 1.6267129586629176e-14 3.6613228720274116e-15 
      434.0 1.6342598799202867e-14  3.639111357299489e-15 
      436.0  1.624915151773516e-14  3.577048256181292e-15 
      438.0  1.626090109327468e-14  3.561280159751548e-15 
      440.0 1.6533973094154677e-14 3.6342038554462624e-15 
      442.0 1.7113503564459945e-14  3.797628404051494e-15 
      444.0 1.7839089550115787e-14  3.996528111316258e-15 
      446.0  1.846880545834511e-14  4.155653037801239e-15 
      448.0  1.880132783080366e-14  4.219955258470002e-15 
      450.0 1.8773433196467843e-14  4.182171607054413e-15 
      452.0  1.850059011293032e-14  4.085547332631295e-15 
      454.0 1.8178535282103567e-14  3.990063258056478e-15 
      456.0 1.7971769530992548e-14  3.940064686477421e-15 
      458.0 1.8000298249795588e-14 3.9605495363391925e-15 
      460.0  1.820392146764035e-14  4.030072468469854e-15 
