|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  3.723112008376592e-14 2.4704718573869264e-15 
      338.0 3.6577016747234054e-14 2.4308923236043803e-15 
      340.0  3.372847911546446e-14   2.28618750042787e-15 
      342.0   3.08704619762597e-14 2.1119072545138137e-15 
      344.0  3.037985890174981e-14 2.0557696183497534e-15 
      346.0  3.086486107697105e-14 2.0825645435351133e-15 
      348.0  3.013712518077364e-14 2.0723947698643566e-15 
      350.0 2.8240110300206332e-14  1.985667402922306e-15 
      352.0  2.868417056467891e-14 2.0193476632152562e-15 
      354.0 3.1815381997894627e-14  2.239027480841119e-15 
      356.0  3.253953612299737e-14 2.3229180319827154e-15 
      358.0 3.0303563246929225e-14 2.1753022065941203e-15 
      360.0  2.942319545138086e-14 2.0749231354901158e-15 
      362.0 2.9578699452332906e-14 2.0486921486288345e-15 
      364.0  2.893055981040243e-14 2.0247285540991113e-15 
      366.0 2.7218754604749978e-14 1.9679695746150067e-15 
      368.0 2.6434584459947514e-14 1.9417297953957732e-15 
      370.0 2.8247141518539506e-14  2.043930168071642e-15 
      372.0    3.1618417069907e-14 2.2644244428769448e-15 
      374.0  3.416081129267319e-14 2.4807850592341734e-15 
      376.0  3.566417052627735e-14  2.634696078918597e-15 
      378.0  3.920370728322712e-14 2.8731586462110547e-15 
      380.0  4.584724972026541e-14  3.296787553908466e-15 
      382.0 5.2259382166318814e-14   3.73826828502636e-15 
      384.0 5.5016121089724963e-14  3.963931314429379e-15 
      386.0  5.466573200510821e-14  3.944462732668822e-15 
      388.0  5.435452290499876e-14   3.86139085873161e-15 
      390.0 5.5243907619325145e-14  3.853311388982642e-15 
      392.0 5.6089372267171926e-14  3.891238623173943e-15 
      394.0  5.523580787734904e-14 3.8572967755730384e-15 
      396.0 5.3164839076573735e-14 3.7424921446559164e-15 
      398.0 5.1684921424094795e-14  3.629731922682414e-15 
      400.0  5.192456734312833e-14  3.596031689192271e-15 
      402.0 5.3606545592629434e-14  3.660263978722259e-15 
      404.0 5.4697242625086415e-14  3.715934889646294e-15 
      406.0  5.388440063358458e-14  3.677712927957388e-15 
      408.0 5.1214146352454705e-14  3.529404934916764e-15 
      410.0  4.807362951722492e-14 3.3376326572947483e-15 
      412.0 4.6219390045141007e-14 3.2052276708437154e-15 
      414.0 4.6751169255472744e-14 3.2143221105962603e-15 
      416.0 4.8972078191420314e-14 3.3384378582653965e-15 
      418.0 5.1437687378980914e-14 3.4948536169634157e-15 
      420.0 5.2678402717744104e-14  3.585054715815765e-15 
      422.0 5.2007057885195075e-14 3.5532868057676425e-15 
      424.0 4.9777217703721104e-14 3.4125612858440825e-15 
      426.0  4.703407201434093e-14 3.2291975168141747e-15 
      428.0  4.455310663393271e-14 3.0594410687831226e-15 
      430.0   4.29046864544169e-14 2.9488642898516436e-15 
      432.0  4.202076825721416e-14 2.8958105551252316e-15 
      434.0  4.157503939721262e-14  2.875186171454175e-15 
      436.0 4.1407713003886496e-14  2.870005961284834e-15 
      438.0  4.149666655236474e-14 2.8734945380808186e-15 
      440.0 4.1704591828098375e-14 2.8752814741941117e-15 
      442.0  4.205261886726964e-14 2.8816634746055405e-15 
      444.0  4.243962539338448e-14 2.8934496626240166e-15 
      446.0  4.270579710486917e-14 2.9055749856373025e-15 
      448.0  4.266807990120638e-14 2.9064879726239486e-15 
      450.0  4.221772717465877e-14  2.885104108492665e-15 
      452.0 4.1437422562752325e-14   2.84127462380504e-15 
      454.0  4.051050246395313e-14  2.782488122988771e-15 
      456.0 3.9619698742180594e-14  2.718992199610374e-15 
      458.0  3.900249902678193e-14  2.668273193624882e-15 
      460.0  3.864436376848165e-14   2.63309460219193e-15 
