|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 2.2727806180407335e-14  1.481650497941715e-15 
      338.0  2.172786821261762e-14 1.4305991409636855e-15 
      340.0 1.9623439094368986e-14 1.3042047625681535e-15 
      342.0 1.7914370394666705e-14 1.1867256250908676e-15 
      344.0  1.789124667114989e-14 1.1722591090670107e-15 
      346.0  1.833177736773672e-14 1.1993757432080241e-15 
      348.0 1.7787124118439055e-14 1.1760716706974188e-15 
      350.0 1.6562467105392932e-14  1.108395024923734e-15 
      352.0   1.69174890355191e-14 1.1348215198010095e-15 
      354.0  1.874768667121606e-14 1.2570448308048597e-15 
      356.0 1.8853221534567046e-14  1.264234063712031e-15 
      358.0  1.735342042022414e-14 1.1571413765443728e-15 
      360.0 1.6957510016681854e-14 1.1197136643883825e-15 
      362.0   1.71439748491727e-14 1.1342243584123872e-15 
      364.0 1.6550318915702058e-14  1.107796147102556e-15 
      366.0  1.524601383022224e-14 1.0270580176642307e-15 
      368.0 1.4824650740104277e-14  9.908769951445875e-16 
      370.0  1.622576865120977e-14 1.0763689336823561e-15 
      372.0  1.834429096137023e-14 1.2349285470261522e-15 
      374.0  1.967697941705811e-14 1.3478057205070848e-15 
      376.0 2.0711103004179017e-14 1.4155199532220043e-15 
      378.0 2.3807011445025016e-14 1.5972293579132346e-15 
      380.0 2.9302807943839577e-14 1.9550849307425032e-15 
      382.0  3.444330769749803e-14 2.3300280305758192e-15 
      384.0  3.705703157199573e-14  2.531028053838981e-15 
      386.0  3.795418403234378e-14 2.5699159905451053e-15 
      388.0 3.9085997233060386e-14 2.5999178180599515e-15 
      390.0 4.0567379151797156e-14 2.6768956219437428e-15 
      392.0  4.129463095896818e-14  2.744315572529529e-15 
      394.0  4.058609301254514e-14 2.7302382897979923e-15 
      396.0  3.948819463648613e-14 2.6680555992583057e-15 
      398.0 3.9577365933264704e-14  2.652929053137557e-15 
      400.0  4.130175873284391e-14  2.733614276572699e-15 
      402.0  4.376171027155324e-14 2.8771739729797953e-15 
      404.0 4.4895704480977096e-14 2.9599109421823157e-15 
      406.0 4.3710032799848575e-14  2.906121395673601e-15 
      408.0 4.0701576280387406e-14 2.7270120021326915e-15 
      410.0 3.7550704192363695e-14  2.519454361745549e-15 
      412.0  3.605103432764933e-14 2.4043735718625028e-15 
      414.0  3.713208570484324e-14 2.4565505200199688e-15 
      416.0 3.9995791498923726e-14  2.636393830146789e-15 
      418.0  4.309079040495521e-14  2.845637171233571e-15 
      420.0  4.486259059801643e-14 2.9743516551521235e-15 
      422.0 4.4522424436221244e-14 2.9590453895000502e-15 
      424.0 4.2319699585188815e-14 2.8105932634542337e-15 
      426.0 3.9257830237037595e-14  2.599064658978414e-15 
      428.0  3.624207019765441e-14  2.392984341999692e-15 
      430.0 3.4049450287623225e-14 2.2503268022600626e-15 
      432.0  3.286755708533703e-14 2.1835800192142147e-15 
      434.0 3.2536555958261105e-14 2.1758013880247902e-15 
      436.0 3.2866816004407456e-14 2.2057511207783527e-15 
      438.0 3.3663335525060894e-14  2.255071259673694e-15 
      440.0 3.4596947791089494e-14 2.3027012686239756e-15 
      442.0 3.5499234102058185e-14  2.343759216313785e-15 
      444.0 3.6191897781669644e-14   2.37434133218293e-15 
      446.0  3.654863774529364e-14 2.3916675812843134e-15 
      448.0  3.649370859945558e-14  2.391734963021975e-15 
      450.0 3.6034985409942554e-14  2.371599195784496e-15 
      452.0  3.532097165987921e-14 2.3352261134134502e-15 
      454.0  3.454226508641625e-14   2.28995937940919e-15 
      456.0 3.3848880195603263e-14 2.2432491420678802e-15 
      458.0  3.341660679383649e-14  2.207623101419348e-15 
      460.0 3.3206059066592376e-14  2.183738924957272e-15 
