|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 2.1892480034172603e-14 1.7040672354078525e-15 
      338.0 2.0683075681112744e-14 1.6023669138396771e-15 
      340.0 1.8534452336182807e-14 1.4314344675348123e-15 
      342.0 1.6906983843212467e-14 1.3024881788340045e-15 
      344.0 1.7021029309648684e-14 1.3108351857255117e-15 
      346.0 1.7543928816780633e-14 1.3542828155881249e-15 
      348.0 1.6975455571599756e-14 1.3133492436903961e-15 
      350.0 1.5726610860687742e-14 1.2161824355782896e-15 
      352.0 1.6130871247386045e-14 1.2468676179008933e-15 
      354.0 1.8011167269541886e-14 1.3990342557895932e-15 
      356.0 1.8096106253458665e-14 1.4110298553131563e-15 
      358.0 1.6581023403564092e-14 1.2895992356959166e-15 
      360.0 1.6219791744377748e-14 1.2539071650018767e-15 
      362.0  1.646060585384068e-14 1.2734220331025997e-15 
      364.0 1.5884511713376468e-14 1.2380423728230228e-15 
      366.0 1.4612509923588247e-14  1.144886228588653e-15 
      368.0 1.4345007778434836e-14 1.1197198245122185e-15 
      370.0 1.5990515492720002e-14 1.2448141986622262e-15 
      372.0 1.8262401290096624e-14  1.438227499863212e-15 
      374.0 1.9574003304294954e-14 1.5731827705389148e-15 
      376.0 2.0522271958490964e-14 1.6743038514824112e-15 
      378.0 2.3579266733705564e-14  1.919284827996248e-15 
      380.0  2.903091901471188e-14 2.3459956554568903e-15 
      382.0 3.4027257506836767e-14   2.75356152414796e-15 
      384.0 3.6467393007585697e-14 2.9654100257793395e-15 
      386.0  3.730129260596292e-14  3.029343743365491e-15 
      388.0  3.843984449650756e-14  3.095545907854162e-15 
      390.0  3.983513336903061e-14  3.188424047059693e-15 
      392.0 4.0364139063139585e-14 3.2370818137141593e-15 
      394.0  3.955140123656542e-14 3.1916854774032924e-15 
      396.0  3.867687536058178e-14 3.1291621313613173e-15 
      398.0  3.935461183870877e-14  3.163359131788598e-15 
      400.0 4.1817258285349695e-14  3.319650643420801e-15 
      402.0  4.484380560649888e-14 3.5237781443009886e-15 
      404.0 4.6160803504009155e-14   3.61570671479294e-15 
      406.0   4.48150067324865e-14  3.523671298271324e-15 
      408.0 4.1538041610464535e-14 3.2933965766802154e-15 
      410.0 3.8265181647636426e-14 3.0593891115333132e-15 
      412.0 3.6905209851991135e-14  2.958022559695646e-15 
      414.0  3.832124420550366e-14 3.0552534445763973e-15 
      416.0 4.1536660992813124e-14  3.283495083783417e-15 
      418.0 4.4847485882931373e-14  3.521098103498078e-15 
      420.0  4.665130163686323e-14   3.64980494676312e-15 
      422.0 4.6213326637622405e-14  3.613868535789195e-15 
      424.0 4.3876850200055754e-14 3.4382079352270427e-15 
      426.0  4.071183885506529e-14  3.202798727927038e-15 
      428.0  3.762656170546397e-14 2.9747862064942626e-15 
      430.0  3.537584101920757e-14 2.8102872393721463e-15 
      432.0 3.4129932163816416e-14 2.7203365939318387e-15 
      434.0 3.3746325191797854e-14 2.6918843426578494e-15 
      436.0  3.408329914917316e-14  2.713360645459901e-15 
      438.0  3.498773689938848e-14 2.7741747899594228e-15 
      440.0  3.612937232095548e-14  2.850997926879001e-15 
      442.0  3.729796134990921e-14 2.9304733253287695e-15 
      444.0 3.8244481123798085e-14 2.9958003338013004e-15 
      446.0 3.8777804946259984e-14  3.033544767360349e-15 
      448.0 3.8789958548006606e-14 3.0349443854388098e-15 
      450.0  3.830017050764701e-14  2.999540746534822e-15 
      452.0  3.750603478691609e-14 2.9403046895533726e-15 
      454.0  3.665767501521713e-14  2.875030082429281e-15 
      456.0 3.5948489365655345e-14  2.818276189011359e-15 
      458.0  3.557307972355295e-14  2.785668658633542e-15 
      460.0 3.5471623809950114e-14  2.773400198382764e-15 
