|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  5.684808956230739e-16 1.0330169306471694e-16 
      338.0  5.745801993632581e-16  9.386912872580858e-17 
      340.0  5.065314264476238e-16  8.265389464431171e-17 
      342.0  4.083996976245173e-16  6.727590890306967e-17 
      344.0 3.7820408781677204e-16    5.9514929036083e-17 
      346.0  4.041709341622631e-16  6.370008993360695e-17 
      348.0 4.1373349519010732e-16  7.156889478094015e-17 
      350.0 4.0083308163273316e-16  7.424735853500662e-17 
      352.0  4.517616029790116e-16  7.765754399663318e-17 
      354.0  5.460663731586317e-16  8.561119719278446e-17 
      356.0  5.127869210810985e-16  8.134974587018814e-17 
      358.0 3.7734863628608985e-16  6.358529356486504e-17 
      360.0  3.174174453890624e-16 5.2814312443530996e-17 
      362.0  3.560082269037545e-16  5.557194461452268e-17 
      364.0  4.016920770568507e-16  6.306260944999237e-17 
      366.0 3.9335703909560335e-16  6.508553530442172e-17 
      368.0 3.7612518225325115e-16  6.261000007267388e-17 
      370.0  4.025077206544973e-16  6.296826691725422e-17 
      372.0  4.214200691817534e-16  6.369542201082033e-17 
      374.0 3.5458267046934803e-16  5.655747547732753e-17 
      376.0 2.4801371794768673e-16  4.507943733484416e-17 
      378.0  2.401496248180238e-16  4.436771324158868e-17 
      380.0 3.4283169912837184e-16  5.723569164396803e-17 
      382.0  3.895034883454067e-16  6.339887000568427e-17 
      384.0 2.8146528311437096e-16  4.987107331150099e-17 
      386.0 1.4818446100913568e-16  3.283156300688677e-17 
      388.0 1.5449498311944959e-16  3.281856253849375e-17 
      390.0 2.7457677872087896e-16 4.7820066873915144e-17 
      392.0 3.6384702039511364e-16  5.962565749041866e-17 
      394.0 3.5151096221232845e-16  5.764673749281094e-17 
      396.0 3.0140207896913565e-16 5.0580705082997846e-17 
      398.0  3.189628948657673e-16  5.406771665343634e-17 
      400.0    4.3748219246648e-16  7.306407839041694e-17 
      402.0  5.946968462725585e-16  9.824779866857008e-17 
      404.0  6.928590568778802e-16 1.1454776567501468e-16 
      406.0  6.948548276758671e-16 1.1558406331763052e-16 
      408.0  6.463307552586208e-16 1.0793218007564785e-16 
      410.0  6.265513922185951e-16 1.0432500648255113e-16 
      412.0   6.75989759873475e-16  1.119676243752129e-16 
      414.0  7.658462609321538e-16 1.2679438377274805e-16 
      416.0  8.194779870055641e-16 1.3641918989292966e-16 
      418.0  7.845513756330014e-16 1.3167108319405048e-16 
      420.0  6.731112810218851e-16 1.1356321844316587e-16 
      422.0  5.540547218322764e-16  9.299828834155678e-17 
      424.0   5.04564994557425e-16  8.328156795330857e-17 
      426.0   5.58781406154508e-16  9.112579519040852e-17 
      428.0  6.873770045773214e-16 1.1252751946055446e-16 
      430.0  8.278580537211256e-16 1.3724433931933827e-16 
      432.0    9.2366717136539e-16 1.5501518179129215e-16 
      434.0   9.57244639998362e-16  1.616069980206743e-16 
      436.0  9.565000766340195e-16 1.6087016480478141e-16 
      438.0  9.679118329950568e-16 1.6083177276874038e-16 
      440.0  1.021429456126871e-15  1.675988071314318e-16 
      442.0 1.1217810503042432e-15 1.8311767222603031e-16 
      444.0 1.2462833398892552e-15 2.0418134559131584e-16 
      446.0 1.3636336007917643e-15  2.253809307587339e-16 
      448.0 1.4519602692988005e-15  2.422490026435655e-16 
      450.0 1.5088699434907425e-15  2.533538057637956e-16 
      452.0 1.5510390978403653e-15 2.6078057101258325e-16 
      454.0 1.5998606494985758e-15  2.680866272352333e-16 
      456.0 1.6669033213914963e-15   2.77810056652556e-16 
      458.0 1.7524563344003757e-15  2.908249019959116e-16 
      460.0 1.8368742910508075e-15 3.0444700997303135e-16 
      462.0  1.900598140568331e-15 3.1551917361742315e-16 
