|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 2.8007103869729366e-17  7.077971845130578e-18 
      338.0 2.7076704376821143e-17  6.683475763635468e-18 
      340.0 2.6905672411187955e-17  6.866075552585395e-18 
      342.0  2.212386978626686e-17  5.555575767066515e-18 
      344.0 1.8114882197705246e-17  4.394998460436791e-18 
      346.0 1.9631274048499028e-17  4.867737725235909e-18 
      348.0 2.3302002294823886e-17  5.995889348661016e-18 
      350.0 2.3700685269593848e-17 6.0972819246651296e-18 
      352.0 2.4207517054378024e-17  6.184724873102614e-18 
      354.0  2.894638089076256e-17  7.519267551124933e-18 
      356.0  2.987539418712658e-17  7.828094562629508e-18 
      358.0  2.287243555638933e-17 5.6857821537976785e-18 
      360.0 1.7673427598108315e-17 4.5197751059490396e-18 
      362.0 1.9476979875646028e-17  5.183758597064469e-18 
      364.0  2.351394279669607e-17  6.509221908832819e-18 
      366.0 2.2698123800693628e-17  5.732287148814941e-18 
      368.0 1.8733873191047913e-17  4.336075281180115e-18 
      370.0 1.9304149634930062e-17  4.811848473306894e-18 
      372.0 2.4355776455129337e-17 6.8090644409872784e-18 
      374.0 2.4740405516622397e-17  7.326164816702208e-18 
      376.0 1.7414173059039395e-17  4.170585733178246e-18 
      378.0 1.2684226524941541e-17  3.642545640175867e-18 
      380.0 1.8780782394010597e-17  5.378828065783825e-18 
      382.0  2.714007536034343e-17   8.51743801420769e-18 
      384.0 2.4150106056617563e-17   7.78155856178239e-18 
      386.0  1.266984215430463e-17 2.6759127099642946e-18 
      388.0  7.513638299859863e-18 3.1440070611201526e-18 
      390.0 1.3772475468523447e-17  4.139553546583278e-18 
      392.0 2.2468734759032777e-17  6.350117261297546e-18 
      394.0 2.4249335738420667e-17  6.973025745573206e-18 
      396.0  1.967343764357146e-17  4.620501392072773e-18 
      398.0 1.6518736956012438e-17  3.799130613506617e-18 
      400.0   2.05886971511099e-17   5.68721104802858e-18 
      402.0  3.022283886194018e-17  7.827313323586273e-18 
      404.0 3.8252870535054905e-17   9.81536342550886e-18 
      406.0 3.9374799347105334e-17  9.953206063415165e-18 
      408.0      3.45904746657e-17  8.141035853243874e-18 
      410.0  2.973879481764891e-17  6.828996665921569e-18 
      412.0  3.001605599819285e-17   7.31448543879436e-18 
      414.0 3.5593347260695036e-17  8.634985237383441e-18 
      416.0   4.14786708486325e-17 1.0307726696370116e-17 
      418.0  4.222549286740108e-17 1.0972145289890676e-17 
      420.0 3.6310100867253556e-17   9.42997664669222e-18 
      422.0 2.7346043321430082e-17  6.456521503012269e-18 
      424.0 2.1360748954324325e-17 4.5352292481463574e-18 
      426.0 2.2435890872909713e-17   5.04113729816607e-18 
      428.0  2.996652872663675e-17  7.110481347278538e-18 
      430.0 3.9675829149424303e-17 1.0055452296205345e-17 
      432.0  4.659476874637027e-17 1.2319552169957637e-17 
      434.0  4.824063637831421e-17 1.2673359660718157e-17 
      436.0   4.59661187720741e-17 1.1418456032971477e-17 
      438.0  4.348487316433623e-17 1.0124078827820844e-17 
      440.0 4.4146820168544316e-17 1.0170943500809237e-17 
      442.0  4.933160938771908e-17 1.1634893999001074e-17 
      444.0  5.773523735748566e-17 1.3997603387103448e-17 
      446.0  6.652067431584508e-17  1.660926757891695e-17 
      448.0  7.302286812771839e-17 1.8590172984740072e-17 
      450.0  7.610392742416191e-17  1.934331564249863e-17 
      452.0   7.66023703463575e-17 1.9046606695261448e-17 
      454.0  7.650834074833786e-17  1.850923988467411e-17 
      456.0   7.76989227757856e-17  1.854174505676092e-17 
      458.0  8.119496922528174e-17 1.9441303775647582e-17 
      460.0  8.632326899506647e-17  2.091076932674241e-17 
      462.0  9.163179480643594e-17 2.2528420161502705e-17 
