|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 1.8085925761070074e-14 1.4825689343892496e-15 
      338.0   1.72871236333844e-14 1.4407954018954311e-15 
      340.0 1.5367107979453286e-14   1.28825334959645e-15 
      342.0 1.3863584361244193e-14  1.150959438916776e-15 
      344.0  1.403153789273757e-14 1.1486259037642526e-15 
      346.0 1.4599936101876152e-14 1.1952706357091426e-15 
      348.0 1.4056563786557604e-14 1.1623630289476667e-15 
      350.0 1.2864728216992476e-14 1.0679640619424489e-15 
      352.0 1.3333282243744433e-14 1.1227890194932827e-15 
      354.0 1.5241289095365974e-14 1.2929493355305196e-15 
      356.0 1.5294080824006193e-14 1.2939805061101437e-15 
      358.0 1.3694618815469085e-14 1.1359088106774702e-15 
      360.0 1.3281839543183211e-14 1.0896115917556065e-15 
      362.0 1.3718224682056639e-14  1.137998009753458e-15 
      364.0 1.3474156233348641e-14 1.1287442449555241e-15 
      366.0 1.2378251804426858e-14 1.0293945697113492e-15 
      368.0 1.2031713665747501e-14  9.747748859392495e-16 
      370.0  1.351368975351613e-14  1.103906095032392e-15 
      372.0 1.5636129393621226e-14 1.3130502694283435e-15 
      374.0  1.662584603456902e-14 1.4298575034807978e-15 
      376.0 1.6847312687903777e-14 1.4467756717431037e-15 
      378.0 1.8775853363698873e-14 1.5895099040573874e-15 
      380.0 2.3074000786687675e-14 1.9736212453564232e-15 
      382.0 2.7234075238225504e-14   2.37430664609007e-15 
      384.0   2.90373241864125e-14 2.5632323202087993e-15 
      386.0  2.918574056560257e-14 2.5627812354728972e-15 
      388.0  2.961243033048348e-14 2.5669384401737613e-15 
      390.0  3.052681922207104e-14 2.6446765219554233e-15 
      392.0  3.091463955811163e-14  2.704508655357763e-15 
      394.0 3.0250633756071993e-14  2.670564732061681e-15 
      396.0 2.9606551431210545e-14 2.6092796474167252e-15 
      398.0 3.0432051981198553e-14  2.646330707021931e-15 
      400.0  3.295883777053069e-14 2.8285058786044497e-15 
      402.0   3.60329812235053e-14 3.0779179092935736e-15 
      404.0  3.755447191675254e-14 3.2150847667415663e-15 
      406.0  3.658595188172697e-14 3.1458677843352052e-15 
      408.0  3.377491021292864e-14   2.90946094624393e-15 
      410.0  3.090680170201542e-14 2.6536460470596744e-15 
      412.0 2.9741257917029606e-14 2.5381830860630425e-15 
      414.0  3.103941229614221e-14  2.639574228984481e-15 
      416.0  3.390524901463799e-14  2.885665051967519e-15 
      418.0  3.678733065284743e-14 3.1403219901503038e-15 
      420.0  3.828202242481342e-14 3.2739544182480976e-15 
      422.0  3.781792140681173e-14 3.2302065508407545e-15 
      424.0  3.579190599403129e-14 3.0453722643634413e-15 
      426.0 3.3189823967815184e-14 2.8133165859885906e-15 
      428.0 3.0786297203985305e-14  2.607366222141755e-15 
      430.0 2.9140798547265984e-14   2.47489918213439e-15 
      432.0  2.829519536396979e-14  2.414334054186112e-15 
      434.0 2.8061315853476097e-14 2.4022489176620826e-15 
      436.0   2.83191243650619e-14 2.4217863082557423e-15 
      438.0  2.899832286821658e-14 2.4662894836517115e-15 
      440.0  2.990054408667475e-14 2.5253813638394327e-15 
      442.0  3.090282293652405e-14 2.5969842187164798e-15 
      444.0 3.1802531673772334e-14 2.6683617485866775e-15 
      446.0  3.240364337912461e-14 2.7224381224361477e-15 
      448.0  3.256359778390765e-14 2.7434852842245308e-15 
      450.0  3.225804649204764e-14 2.7243217189716225e-15 
      452.0  3.164084034545163e-14 2.6733860416084343e-15 
      454.0  3.093854823212773e-14 2.6081981090608157e-15 
      456.0 3.0345302498767725e-14  2.547505376331298e-15 
      458.0  3.005447755636101e-14  2.512330700143875e-15 
      460.0  3.002998424851082e-14 2.5037337107657527e-15 
