|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  7.119096503562787e-15  4.137959808186184e-16 
      338.0  6.728959007498775e-15 3.9259855228983303e-16 
      340.0  6.021749339108371e-15  3.497961703696841e-16 
      342.0  5.551210163907248e-15 3.2053707214937215e-16 
      344.0  5.676619285933689e-15  3.300371446009283e-16 
      346.0  5.857513775466944e-15  3.438346175611221e-16 
      348.0  5.599161258232642e-15 3.2767749925844204e-16 
      350.0  5.164275128220463e-15 3.0091998536172203e-16 
      352.0  5.393676204777746e-15 3.1939658549011035e-16 
      354.0  6.112228815780634e-15  3.653544970740979e-16 
      356.0  6.106795199241144e-15  3.556696477035814e-16 
      358.0  5.542649597784428e-15 3.1231582348422554e-16 
      360.0  5.443603503317123e-15  3.109016666617735e-16 
      362.0  5.599377728071143e-15 3.3323475218569294e-16 
      364.0  5.492018793366667e-15 3.2898656483713254e-16 
      366.0   5.17790613478962e-15  2.966134425528334e-16 
      368.0   5.23437350044289e-15 2.8995152456946124e-16 
      370.0  5.871934392509457e-15 3.3909913245288635e-16 
      372.0  6.542447408072513e-15 3.9932526827628655e-16 
      374.0 6.7155701232929385e-15  4.087124058761783e-16 
      376.0  6.694848118713569e-15  3.846739834993618e-16 
      378.0  7.374499091985738e-15  4.142677130289705e-16 
      380.0  8.815376750394137e-15  5.244067346746711e-16 
      382.0 1.0042058068745679e-14  6.362836404326753e-16 
      384.0  1.041513204810911e-14  6.645171112962633e-16 
      386.0 1.0321809363662581e-14  6.272552453818384e-16 
      388.0 1.0377208260811998e-14  6.020017236980669e-16 
      390.0  1.052307775938046e-14  6.143767425539528e-16 
      392.0 1.0417179795380731e-14  6.321403894192549e-16 
      394.0 1.0019223039362222e-14  6.218929011675299e-16 
      396.0  9.810470739289568e-15  5.983226120469536e-16 
      398.0 1.0260883825871166e-14  6.016954296015305e-16 
      400.0 1.1314540950859359e-14  6.491934160928758e-16 
      402.0 1.2458210767588722e-14  7.199047923706501e-16 
      404.0 1.2970921657561447e-14  7.640816542517116e-16 
      406.0 1.2635336325354672e-14  7.531850973885035e-16 
      408.0 1.1777298161448046e-14  6.975643935661044e-16 
      410.0 1.1010860058646616e-14  6.384660073495005e-16 
      412.0 1.0824979444494796e-14  6.167196308021383e-16 
      414.0 1.1337766084573532e-14  6.471098477987641e-16 
      416.0 1.2173682529404066e-14  7.072170921967673e-16 
      418.0 1.2869339257448256e-14  7.613059278984073e-16 
      420.0 1.3107443762609303e-14  7.800449250024496e-16 
      422.0 1.2851752006593169e-14  7.574002560101746e-16 
      424.0  1.229947373612112e-14  7.108659512858956e-16 
      426.0 1.1723362742237438e-14   6.66497442083552e-16 
      428.0 1.1245381579415223e-14   6.37877490795938e-16 
      430.0 1.0922891020948464e-14  6.279728178927719e-16 
      432.0 1.0708546623510924e-14  6.282629427326968e-16 
      434.0  1.056403051404385e-14  6.285104670778747e-16 
      436.0  1.053257319603246e-14  6.258698345392925e-16 
      438.0 1.0673627858936097e-14  6.245508301785242e-16 
      440.0  1.095810796729175e-14  6.286061328047573e-16 
      442.0 1.1336408289247804e-14  6.416848922976267e-16 
      444.0 1.1700292941811114e-14  6.610944688617982e-16 
      446.0  1.194408637194329e-14  6.803344808467307e-16 
      448.0  1.200271515618125e-14  6.921158957932172e-16 
      450.0 1.1878868587138564e-14  6.917689410511036e-16 
      452.0 1.1653490979185499e-14  6.802850772035912e-16 
      454.0 1.1429840433141399e-14   6.62928625002182e-16 
      456.0 1.1282412773680471e-14  6.463564226108062e-16 
      458.0 1.1267145556386563e-14  6.375503739132734e-16 
      460.0 1.1344864919750671e-14  6.373597461374314e-16 
      462.0   1.14735184960982e-14  6.446214995598034e-16 
