|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 2.1946760256854345e-15 3.2741072350954213e-16 
      338.0  2.113928786799835e-15   3.03826287068629e-16 
      340.0 1.9079471150542846e-15 2.6893308911766046e-16 
      342.0 1.6887531253322606e-15 2.3889854390395036e-16 
      344.0 1.6398679861646604e-15 2.3387083299963195e-16 
      346.0 1.6757089443386845e-15 2.4169770269398596e-16 
      348.0 1.6544171583411293e-15 2.4362840877602247e-16 
      350.0 1.6188903980475392e-15  2.412067033026832e-16 
      352.0  1.783292562356621e-15 2.5911840932794464e-16 
      354.0 2.0274381748158988e-15 2.8730062119365457e-16 
      356.0  1.911146875109008e-15 2.7387416447833973e-16 
      358.0  1.574429335664408e-15  2.323113352293459e-16 
      360.0 1.4781806637248925e-15 2.1676781948824485e-16 
      362.0 1.6334959818304787e-15 2.3344395406779255e-16 
      364.0  1.840459484954102e-15 2.6311176137394995e-16 
      366.0 1.9777870984844016e-15  2.896444942906682e-16 
      368.0 2.0677069487050126e-15 3.0443367974182695e-16 
      370.0  2.094884750524587e-15 2.9807877657508655e-16 
      372.0 1.9646389437160584e-15  2.715822160998602e-16 
      374.0  1.680040181197437e-15 2.3863126350916137e-16 
      376.0 1.4538451842838346e-15 2.2284016566827973e-16 
      378.0 1.5044784339934108e-15  2.356397540073059e-16 
      380.0 1.6637101521154172e-15 2.4781232339890203e-16 
      382.0 1.5480249153157782e-15 2.2415803737362417e-16 
      384.0  1.153292014799188e-15 1.7590189105652958e-16 
      386.0  9.094813692306002e-16   1.52962981969535e-16 
      388.0 1.0889825386999706e-15 1.7634685191422608e-16 
      390.0 1.4711820615943666e-15 2.1511024158311337e-16 
      392.0  1.706428340418925e-15 2.3617165644043077e-16 
      394.0 1.7184753683469117e-15  2.380041747889356e-16 
      396.0  1.726675722323385e-15  2.470981277995607e-16 
      398.0 1.9641396793606835e-15 2.8573426646987465e-16 
      400.0  2.438086892410381e-15  3.496365836348557e-16 
      402.0  2.948737379835941e-15 4.1432662020883573e-16 
      404.0 3.2424595755009708e-15  4.514111804849691e-16 
      406.0 3.2544657331731316e-15 4.5613731940293755e-16 
      408.0 3.1166874363669404e-15  4.452013400135723e-16 
      410.0 3.0270804901362227e-15  4.401272350825771e-16 
      412.0 3.0893212614992965e-15  4.501337845900215e-16 
      414.0  3.259791997022042e-15  4.694185101199719e-16 
      416.0  3.374869304697796e-15  4.797145710973041e-16 
      418.0 3.3230974126233206e-15  4.700173666185166e-16 
      420.0 3.1165929207692635e-15 4.4319453126219656e-16 
      422.0 2.8768805890187373e-15 4.1368418352856407e-16 
      424.0 2.7450730897049555e-15  3.969564367389656e-16 
      426.0 2.7893704253325377e-15 3.9990687417780055e-16 
      428.0  2.957258449799114e-15  4.164489197015196e-16 
      430.0 3.1501615291522652e-15 4.3690958953034984e-16 
      432.0 3.2778111367390053e-15  4.522989208938147e-16 
      434.0 3.3186118247046522e-15  4.606466153450279e-16 
      436.0  3.331434663035052e-15  4.684250287429472e-16 
      438.0  3.398109190780503e-15  4.837042800199688e-16 
      440.0  3.553190686773025e-15  5.080654150145568e-16 
      442.0   3.78859192522918e-15  5.390906132976696e-16 
      444.0  4.048107441155299e-15   5.70212615625869e-16 
      446.0 4.2675702528454355e-15   5.95275567798963e-16 
      448.0  4.406087933394232e-15  6.111730972549072e-16 
      450.0  4.462326201234156e-15  6.189511288009566e-16 
      452.0 4.4738838246234965e-15  6.234627032662236e-16 
      454.0  4.486552707990781e-15  6.295576225947237e-16 
      456.0  4.526709611609087e-15   6.39037284311862e-16 
      458.0 4.6048460295853895e-15  6.519987413946295e-16 
      460.0 4.6910188055110356e-15  6.638880396255753e-16 
