|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  2.995845785598143e-14 6.6863714418110104e-15 
      338.0  3.164569771681341e-14  7.215168328366206e-15 
      340.0  3.005553601189952e-14  6.932731243467078e-15 
      342.0 2.7349586602861227e-14  6.314261786200339e-15 
      344.0 2.6403814197519885e-14 6.0695841963528715e-15 
      346.0 2.6721583544049527e-14  6.146452656033862e-15 
      348.0 2.6377656120118262e-14  6.106305049078006e-15 
      350.0  2.481694659917021e-14  5.762300781890855e-15 
      352.0  2.500060604810688e-14  5.772128600891771e-15 
      354.0 2.7984303380624572e-14   6.43123379513497e-15 
      356.0  2.940947880780488e-14  6.813731536564605e-15 
      358.0   2.76338650789778e-14 6.4607264784305725e-15 
      360.0 2.6292671615657276e-14  6.126806544768784e-15 
      362.0 2.6111747119756415e-14   6.01005714272527e-15 
      364.0 2.6216768734463978e-14   6.01164881458228e-15 
      366.0 2.5682237994595008e-14  5.949282921041714e-15 
      368.0  2.482518661190844e-14  5.784469754965211e-15 
      370.0 2.4817069131470258e-14  5.681942687469987e-15 
      372.0  2.602595790875695e-14 5.7856383304910834e-15 
      374.0  2.709185668619939e-14 5.9679532467710965e-15 
      376.0 2.6718078075577823e-14  5.973676491639511e-15 
      378.0 2.6116057477982233e-14 5.9200937013831245e-15 
      380.0 2.6922957060392378e-14  6.038077706043296e-15 
      382.0  2.890019876790152e-14  6.316655971393936e-15 
      384.0  3.025464155390063e-14  6.559948062467583e-15 
      386.0  2.993059605844296e-14  6.581999015155388e-15 
      388.0  2.885994525564137e-14   6.44601809451914e-15 
      390.0  2.825498210042751e-14  6.307522146309943e-15 
      392.0  2.827220566534862e-14  6.216680952274826e-15 
      394.0 2.8087829474272992e-14 6.0981183223486985e-15 
      396.0 2.7345448745122538e-14  5.939424349310999e-15 
      398.0 2.6410055259793354e-14  5.791109478677428e-15 
      400.0  2.581507416093363e-14  5.705346323909314e-15 
      402.0 2.5859660924244555e-14  5.704729357943903e-15 
      404.0 2.6050023122051574e-14  5.687260822820998e-15 
      406.0 2.5940147406178854e-14  5.606769757115688e-15 
      408.0 2.5333146641768127e-14  5.464061469732852e-15 
      410.0 2.4450320451591568e-14   5.30443379709411e-15 
      412.0 2.3750550978225945e-14  5.191815985982064e-15 
      414.0  2.365592493993591e-14  5.180720066897182e-15 
      416.0 2.4004470889134446e-14  5.219256371451073e-15 
      418.0 2.4440961342380875e-14  5.248903228105082e-15 
      420.0  2.457252883936867e-14  5.225831599434808e-15 
      422.0 2.4224778419202867e-14  5.141002577497726e-15 
      424.0 2.3527094946108978e-14  5.019719950215019e-15 
      426.0 2.2798893574242144e-14  4.908049125079215e-15 
      428.0  2.218854388650358e-14  4.811878798545492e-15 
      430.0  2.179449698636983e-14  4.733080910237762e-15 
      432.0 2.1503561626629372e-14  4.644967120254737e-15 
      434.0  2.117420870279391e-14  4.534628287377641e-15 
      436.0 2.0815060312292118e-14  4.427478307504713e-15 
      438.0  2.052004270106557e-14  4.355565242313163e-15 
      440.0  2.030826502886674e-14  4.319742597241576e-15 
      442.0 2.0244678448807535e-14  4.322323554259888e-15 
      444.0 2.0298569410743927e-14 4.3440404344198175e-15 
      446.0 2.0384588531326766e-14  4.357631838998939e-15 
      448.0  2.039318263583206e-14  4.338812016123552e-15 
      450.0 2.0247629847363802e-14 4.2793975869987185e-15 
      452.0 1.9964650970927553e-14  4.194970650227582e-15 
      454.0 1.9611509540260505e-14  4.108260915665591e-15 
      456.0 1.9256685963159042e-14 4.0350923321237684e-15 
      458.0 1.8998520612679607e-14 3.9917377224378374e-15 
      460.0 1.8820287133197372e-14  3.967723315547733e-15 
      462.0 1.8718922897330343e-14  3.955335583634722e-15 
