|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 2.4940534731967157e-16 4.3087924842271094e-17 
      338.0 2.5432038750213415e-16  4.448533162197589e-17 
      340.0 2.1258935276565942e-16  3.712206967457677e-17 
      342.0 1.7704052533611324e-16  3.066357017761544e-17 
      344.0   1.82316533751896e-16  3.295984807086775e-17 
      346.0 1.9110013551083828e-16 3.4539860902194096e-17 
      348.0  1.710182902246312e-16  2.986576663010201e-17 
      350.0 1.5516386779828446e-16 2.6816929026774707e-17 
      352.0 1.9547121945799805e-16  3.406821407521238e-17 
      354.0  2.494665936821987e-16 4.4159331363045323e-17 
      356.0 2.2118197973507523e-16  3.881367067218305e-17 
      358.0 1.5428475768074442e-16 2.6015514291930283e-17 
      360.0 1.3948496201647108e-16 2.4302992425392132e-17 
      362.0  1.647495538019617e-16 2.9591768826307236e-17 
      364.0  1.762322830937235e-16 3.1282229877494036e-17 
      366.0  1.627408102923376e-16  2.836526221912424e-17 
      368.0 1.6204087041919024e-16  2.855478411444379e-17 
      370.0 1.8662576469529058e-16  3.418374685374496e-17 
      372.0 1.9109478208819653e-16  3.445507739704988e-17 
      374.0 1.4473921142338362e-16  2.576790999123353e-17 
      376.0  9.312363857388003e-17 1.5435160627441522e-17 
      378.0 1.0371783442998874e-16 1.9496559889735626e-17 
      380.0 1.5775291753760743e-16  3.030438144032872e-17 
      382.0 1.6474465418749495e-16  2.975805564610021e-17 
      384.0 1.0055109271893764e-16 1.8129418966990497e-17 
      386.0 4.7524604322917113e-17  9.092950688193424e-18 
      388.0   7.11294344077782e-17 1.6028338296167904e-17 
      390.0 1.3459594619118936e-16 2.6945163270969975e-17 
      392.0 1.6616224966568332e-16  3.089455343984043e-17 
      394.0 1.4838912562273687e-16 2.6659476378807662e-17 
      396.0 1.2477228921280676e-16  2.145745270549618e-17 
      398.0  1.429982345183938e-16   2.54326622663154e-17 
      400.0 2.0667878968762549e-16 3.8390240045841835e-17 
      402.0  2.778071019070661e-16  5.132280274548413e-17 
      404.0   3.12748168988135e-16   5.69218578643816e-17 
      406.0 3.0374495517957667e-16  5.430937246720031e-17 
      408.0  2.796151973933419e-16 4.8878506556439696e-17 
      410.0  2.766621392348625e-16  4.812385747818179e-17 
      412.0  3.066952811375927e-16 5.4382278237551874e-17 
      414.0 3.4987337465472006e-16   6.28451648530407e-17 
      416.0  3.702627714994737e-16  6.672648934962792e-17 
      418.0 3.4883856784288276e-16  6.285621615190999e-17 
      420.0 2.9701018746740297e-16  5.323319559856758e-17 
      422.0 2.4803074484079517e-16 4.3916606758292104e-17 
      424.0  2.334247490099586e-16  4.132930307841337e-17 
      426.0 2.6267362563888743e-16  4.714266249317819e-17 
      428.0  3.185524412828646e-16  5.736051025870852e-17 
      430.0 3.7362056561284986e-16  6.699698221633951e-17 
      432.0  4.069538791781851e-16  7.250863348309666e-17 
      434.0 4.1578791420034775e-16  7.338871018245918e-17 
      436.0 4.1504473367688524e-16  7.241375830592629e-17 
      438.0  4.240997415697624e-16  7.347883246384739e-17 
      440.0  4.524453498109315e-16  7.854957368447183e-17 
      442.0  4.982713062075435e-16  8.701794378006696e-17 
      444.0  5.497559370248709e-16  9.640669105855685e-17 
      446.0  5.940598383082024e-16 1.0429293279820041e-16 
      448.0  6.243506601682623e-16 1.0941761911603534e-16 
      450.0  6.424866760648247e-16 1.1208371578280947e-16 
      452.0  6.572943226025579e-16 1.1395184271356294e-16 
      454.0  6.777521954761749e-16 1.1686840563954697e-16 
      456.0  7.071995048213275e-16 1.2166665681978045e-16 
      458.0  7.438008477755855e-16 1.2805438758887095e-16 
      460.0  7.780142340077243e-16 1.3422478360265382e-16 
      462.0  8.016911305264353e-16 1.3858646602632171e-16 
