|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 1.4184222339137443e-13 1.6392009866839873e-14 
      338.0 1.4489447992520536e-13 1.6784216206296584e-14 
      340.0 1.3618548131196647e-13 1.5850849822498974e-14 
      342.0 1.2473337054988874e-13 1.4539674814732027e-14 
      344.0 1.2134912885072342e-13  1.407571019200847e-14 
      346.0 1.2230910102362805e-13 1.4123183662938793e-14 
      348.0 1.1976591771863656e-13 1.3848098657034559e-14 
      350.0  1.130665337179543e-13 1.3114824122593609e-14 
      352.0 1.1514103564775116e-13 1.3318636619201379e-14 
      354.0 1.2774344297334505e-13  1.471116032184477e-14 
      356.0 1.3107408453508252e-13  1.514074578674725e-14 
      358.0 1.2204656140143953e-13 1.4171033543117409e-14 
      360.0 1.1776716805565742e-13 1.3650844302066098e-14 
      362.0  1.183563481413878e-13 1.3635438432127217e-14 
      364.0 1.1743294158788248e-13 1.3531188857212564e-14 
      366.0 1.1254441036489945e-13 1.3099157407653058e-14 
      368.0 1.0909578376196869e-13 1.2811942801137017e-14 
      370.0  1.133050362172434e-13 1.3243062329802966e-14 
      372.0 1.2310999457050214e-13 1.4229573367340853e-14 
      374.0 1.2952293654949535e-13  1.493586599981834e-14 
      376.0 1.2896216034795476e-13  1.498992105872199e-14 
      378.0 1.3139859924812789e-13  1.536284083532091e-14 
      380.0 1.4413145789437916e-13 1.6754605412748152e-14 
      382.0 1.6025697310235482e-13 1.8474985135769627e-14 
      384.0 1.6766665686660442e-13 1.9334883207838986e-14 
      386.0 1.6427960647114665e-13 1.9070974870401935e-14 
      388.0 1.5931284242880783e-13 1.8567231234614797e-14 
      390.0 1.5911758274221436e-13  1.848719750998877e-14 
      392.0 1.6157097690378036e-13 1.8673933416980114e-14 
      394.0 1.6037790409196898e-13 1.8519607817750125e-14 
      396.0  1.544017467081284e-13 1.7903125506463217e-14 
      398.0  1.477486755175276e-13 1.7206704635415144e-14 
      400.0 1.4476522165918918e-13 1.6853084634032922e-14 
      402.0 1.4686010013923693e-13 1.7007487595602378e-14 
      404.0 1.4980931512334732e-13  1.724945095155542e-14 
      406.0 1.4969670693266382e-13 1.7202006487882037e-14 
      408.0 1.4504870228605204e-13 1.6714934913241214e-14 
      410.0 1.3794036146310492e-13 1.5981207834688545e-14 
      412.0  1.323556353885988e-13  1.539103018225246e-14 
      414.0   1.31696169645557e-13 1.5296811694273635e-14 
      416.0 1.3511939030091066e-13 1.5612236696757893e-14 
      418.0 1.3976457740556405e-13 1.6058365026354178e-14 
      420.0 1.4219798943868582e-13 1.6289900920921953e-14 
      422.0 1.4054760630451019e-13 1.6107732484631688e-14 
      424.0  1.354255724671663e-13 1.5563642570206143e-14 
      426.0 1.2925511262751663e-13  1.490347521545136e-14 
      428.0 1.2380178022930278e-13 1.4303204763688758e-14 
      430.0   1.20362163870272e-13  1.390268422132667e-14 
      432.0  1.185296971089857e-13 1.3665567419274579e-14 
      434.0 1.1723193285220353e-13   1.34873364536706e-14 
      436.0 1.1597263035574734e-13  1.332234623433753e-14 
      438.0 1.1480271132923674e-13 1.3176131396841885e-14 
      440.0 1.1363136794800562e-13 1.3033413024402844e-14 
      442.0 1.1292253843812153e-13 1.2943944990088565e-14 
      444.0 1.1277410432253054e-13   1.29178317679077e-14 
      446.0  1.129593219206739e-13 1.2930526274256042e-14 
      448.0 1.1296400331617835e-13 1.2926771114313995e-14 
      450.0 1.1228116914951115e-13 1.2851145418394927e-14 
      452.0 1.1082202515416664e-13  1.269156601634935e-14 
      454.0   1.08794534154256e-13 1.2465985323796254e-14 
      456.0   1.06520909713816e-13 1.2205631106708068e-14 
      458.0 1.0462015815240815e-13 1.1979254781692704e-14 
