|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  5.722575612455055e-17   9.41098912351281e-18 
      338.0  5.904245640683929e-17  9.842602177396072e-18 
      340.0 5.3823707878345736e-17  9.284426549839492e-18 
      342.0  4.392991127332121e-17  7.416229365046364e-18 
      344.0  3.949626901925335e-17  6.155388357447552e-18 
      346.0 4.1232008063734636e-17  6.258425747448748e-18 
      348.0   4.27993056107872e-17   6.96076668788588e-18 
      350.0  4.247863370856976e-17  7.510643202326609e-18 
      352.0  4.774414645030167e-17   8.22657619917411e-18 
      354.0  5.696784805793751e-17  9.142673713735471e-18 
      356.0   5.37321966481405e-17  8.439572900251445e-18 
      358.0  4.021210887038669e-17  6.565128767236866e-18 
      360.0 3.4042303045800386e-17  5.741398107155697e-18 
      362.0  3.780371353771363e-17  6.371920734574645e-18 
      364.0  4.232456283390084e-17  7.041043640480485e-18 
      366.0  4.102707748661905e-17   6.92928618120334e-18 
      368.0  3.852518537968746e-17 6.5557473738787046e-18 
      370.0 4.1112673899753056e-17 6.8076989667552245e-18 
      372.0   4.42082721865902e-17  7.109207926039187e-18 
      374.0  3.888354901737914e-17 6.3509303231302626e-18 
      376.0 2.8284910634820145e-17  5.168006974619565e-18 
      378.0 2.6435802258521972e-17  5.174228530989315e-18 
      380.0 3.6047333060118644e-17  6.317555928827124e-18 
      382.0  4.126676644603808e-17  6.510536159063621e-18 
      384.0  3.130116901156621e-17  4.702298711186187e-18 
      386.0 1.7991032680051132e-17   2.84980839889922e-18 
      388.0  1.796285265875309e-17 3.2736259793100178e-18 
      390.0 2.9399440036115017e-17  5.164773574238425e-18 
      392.0 3.8167555757692834e-17  6.351978776564518e-18 
      394.0  3.703419981821836e-17  6.030138317360118e-18 
      396.0 3.2243275869337965e-17  5.324355095480477e-18 
      398.0   3.43234550141294e-17  5.925642792345838e-18 
      400.0 4.6505896519102354e-17  8.209633877726876e-18 
      402.0  6.232746868774982e-17   1.08707744702502e-17 
      404.0  7.182052760548126e-17  1.225915047467572e-17 
      406.0  7.145029982298696e-17 1.1935418316945486e-17 
      408.0  6.626232668337106e-17 1.0881118343357507e-17 
      410.0  6.458798274706235e-17 1.0578582739723431e-17 
      412.0  7.040341628573042e-17 1.1661205986945692e-17 
      414.0  8.026805813795888e-17 1.3419545132110633e-17 
      416.0  8.584098813959151e-17  1.440134409146202e-17 
      418.0  8.165311325324343e-17 1.3715673740170769e-17 
      420.0  6.931128518251692e-17 1.1670755156617256e-17 
      422.0  5.647678533773558e-17  9.588705941476604e-18 
      424.0  5.145884316479156e-17   8.87375118540724e-18 
      426.0  5.766858233049182e-17  9.997698845107185e-18 
      428.0  7.159741789356453e-17 1.2284934199698075e-17 
      430.0  8.628368539048299e-17  1.461001088130328e-17 
      432.0  9.569980650056234e-17 1.6030237338605372e-17 
      434.0  9.828890310363469e-17 1.6334719034619082e-17 
      436.0  9.746183351385724e-17 1.6132145222663246e-17 
      438.0  9.847963771864698e-17  1.632128485749264e-17 
      440.0  1.045674658708495e-16 1.7412345851424572e-17 
      442.0 1.1594029138104569e-16 1.9369611559822356e-17 
      444.0  1.297540584344842e-16 2.1663070197813635e-17 
      446.0 1.4233422595476192e-16 2.3667855824861684e-17 
      448.0 1.5127203293499072e-16 2.5001642624741863e-17 
      450.0 1.5652386058450404e-16   2.56955339088086e-17 
      452.0 1.6024864816888908e-16  2.615788194550266e-17 
      454.0 1.6509461135165882e-16 2.6873156950942217e-17 
      456.0 1.7248636485437096e-16 2.8096119586675483e-17 
      458.0 1.8237689671466213e-16 2.9800519215023647e-17 
      460.0 1.9240125535399958e-16 3.1556237502437107e-17 
      462.0 2.0010768878087462e-16  3.291666877962466e-17 
