|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  6.727358959932469e-15 3.0419884458286245e-15 
      338.0  6.589543898554758e-15 3.0179610472038313e-15 
      340.0  6.135090406768126e-15 2.8740676609082832e-15 
      342.0  5.511246486873048e-15    2.5272880998912e-15 
      344.0 5.4400358134316655e-15 2.4383812342552954e-15 
      346.0  5.773519267624609e-15 2.6565783540139674e-15 
      348.0  5.737584101301247e-15  2.701941750078869e-15 
      350.0  5.131585228852311e-15  2.315644044866507e-15 
      352.0  5.062489677358899e-15  2.150373116834494e-15 
      354.0   5.98060486068365e-15  2.642896686522152e-15 
      356.0 6.3652773534477265e-15 2.9828021829335243e-15 
      358.0  5.669663103301774e-15 2.6304912341131985e-15 
      360.0  5.272660825784165e-15 2.3425523935642165e-15 
      362.0 5.5520956982756514e-15  2.505782119185117e-15 
      364.0  5.846689670710357e-15  2.768056852387476e-15 
      366.0  5.579283103156529e-15 2.6489289480286816e-15 
      368.0   5.22403825953845e-15  2.340411525669888e-15 
      370.0  5.670432250833111e-15 2.5055009434740555e-15 
      372.0  6.759536586229924e-15  3.177280681721796e-15 
      374.0  7.330139866625111e-15  3.609723260475666e-15 
      376.0  6.943683757655733e-15  3.337092264870529e-15 
      378.0  6.829097192110952e-15 3.0668400230061363e-15 
      380.0   8.08450347804352e-15  3.661937557068726e-15 
      382.0  9.934679745432882e-15 4.7825923736918705e-15 
      384.0 1.0701681555772859e-14  5.296726068557579e-15 
      386.0 1.0080566568316489e-14 4.8350636900148056e-15 
      388.0   9.32622529662179e-15  4.235316657494561e-15 
      390.0  9.328333264269134e-15 4.2219271599904225e-15 
      392.0  9.786871367658497e-15 4.6291807261484315e-15 
      394.0    9.9781096041062e-15  4.896342758156113e-15 
      396.0  9.818255309875721e-15  4.816494491576439e-15 
      398.0  9.819709425224654e-15  4.671377587703534e-15 
      400.0  1.040100444206554e-14  4.826274285260467e-15 
      402.0 1.1455534309925549e-14  5.336846117254443e-15 
      404.0 1.2285652454134935e-14  5.842503408580381e-15 
      406.0 1.2359619641713962e-14  5.976155416694268e-15 
      408.0 1.1678413313941314e-14  5.647553177102417e-15 
      410.0 1.0775383822534588e-14  5.119867632354626e-15 
      412.0 1.0310790316547246e-14 4.7964893904022284e-15 
      414.0 1.0628259167680948e-14  4.917402902288735e-15 
      416.0 1.1441343946024396e-14   5.34893562619828e-15 
      418.0 1.2193524108673678e-14  5.764280271161118e-15 
      420.0 1.2413306932207926e-14  5.868530148077026e-15 
      422.0 1.2002713999577902e-14  5.596213318997441e-15 
      424.0 1.1247649303525056e-14  5.132173457932899e-15 
      426.0 1.0584459764892349e-14 4.7575545098349665e-15 
      428.0 1.0247152199557642e-14  4.625667652073039e-15 
      430.0 1.0256650038182438e-14  4.730626479691521e-15 
      432.0 1.0408980200839284e-14  4.917175302106178e-15 
      434.0  1.048457761018232e-14 5.0144071039805715e-15 
      436.0 1.0429396959979773e-14 4.9642555610393455e-15 
      438.0 1.0336865560360411e-14 4.8311683184896425e-15 
      440.0 1.0309815419900137e-14 4.7180295720623766e-15 
      442.0 1.0446142994300716e-14 4.7220767033959415e-15 
      444.0 1.0723227881317866e-14  4.852755970457506e-15 
      446.0 1.1026419751595041e-14  5.041216510741736e-15 
      448.0 1.1210480894830746e-14  5.182300866295783e-15 
      450.0 1.1180742996926134e-14   5.19367838038564e-15 
      452.0 1.0954921097424884e-14 5.0649217873968765e-15 
      454.0 1.0633504647768513e-14  4.851860502378634e-15 
      456.0 1.0339704699560566e-14 4.6405924311441476e-15 
      458.0 1.0193745376358043e-14  4.517351308821818e-15 
      460.0 1.0206397105582614e-14  4.504767077802303e-15 
      462.0 1.0344102618340213e-14  4.585733754896748e-15 
