|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 1.3033612784679735e-15 1.7355943295792045e-16 
      338.0 1.2553001668245182e-15  1.677262299304959e-16 
      340.0 1.1313926355670044e-15 1.4928032906898734e-16 
      342.0 1.0408840014180997e-15 1.3542006713079067e-16 
      344.0 1.0660563518073303e-15 1.4016695114433085e-16 
      346.0 1.1058606005554327e-15 1.4790897889949918e-16 
      348.0 1.0605697909980893e-15 1.4118020956435864e-16 
      350.0  9.872258785630532e-16  1.288330185206287e-16 
      352.0 1.0600172245381826e-15  1.388470306516431e-16 
      354.0 1.2298920087987703e-15 1.6410899815624094e-16 
      356.0  1.218362787883106e-15 1.6157770671960012e-16 
      358.0 1.0674644584946909e-15 1.3864649646495521e-16 
      360.0 1.0305075184663174e-15 1.3485377029387593e-16 
      362.0 1.0971244081825459e-15 1.4801951650610362e-16 
      364.0 1.1522333073252296e-15 1.5640516668433382e-16 
      366.0   1.16317988645563e-15 1.5347007506696763e-16 
      368.0  1.203048173372369e-15 1.5526933419996772e-16 
      370.0 1.2971115538398939e-15 1.7137148691262387e-16 
      372.0 1.3499825113199393e-15 1.8463806237672025e-16 
      374.0  1.277316673685308e-15 1.7490223922638613e-16 
      376.0 1.1518529220238047e-15 1.5178225369661168e-16 
      378.0 1.1474930478225911e-15 1.4871240530548406e-16 
      380.0 1.2622063167223245e-15  1.705239435770042e-16 
      382.0 1.3037153923535382e-15 1.8315338043664786e-16 
      384.0 1.1827186203187452e-15 1.6455314256104152e-16 
      386.0 1.0428442026353045e-15 1.3666690098620376e-16 
      388.0 1.0421830261267215e-15 1.3174486750799494e-16 
      390.0 1.1400067461815193e-15 1.4879913954891356e-16 
      392.0 1.2014624674209143e-15 1.6394403106105164e-16 
      394.0 1.1782578852767949e-15 1.6275126885900727e-16 
      396.0 1.1588799671705088e-15 1.5573186922497643e-16 
      398.0 1.2542735909370852e-15 1.6299721593832554e-16 
      400.0 1.4775600875942145e-15 1.9166477412237587e-16 
      402.0 1.7382418844602543e-15  2.302910995435905e-16 
      404.0 1.9010617252126318e-15  2.570305505313927e-16 
      406.0 1.9156635683097537e-15 2.6061540443651796e-16 
      408.0 1.8342147419663587e-15 2.4689500730211635e-16 
      410.0 1.7598029083420175e-15 2.3260506480566466e-16 
      412.0 1.7656862669212784e-15  2.313807490766147e-16 
      414.0 1.8539053434937697e-15 2.4491241328074503e-16 
      416.0 1.9479695167957405e-15  2.615589004479918e-16 
      418.0   1.97548045263236e-15 2.6851152667076295e-16 
      420.0   1.91229756688194e-15   2.60012747719813e-16 
      422.0   1.79396618508386e-15  2.409357258465475e-16 
      424.0 1.6861695424082312e-15  2.226218722324581e-16 
      426.0 1.6403921848683346e-15  2.146057936958208e-16 
      428.0  1.656455127918946e-15  2.177917260311074e-16 
      430.0 1.7067383136353408e-15 2.2763801186718096e-16 
      432.0 1.7512342534532868e-15  2.368301440753843e-16 
      434.0 1.7690986196405091e-15 2.4054946276665977e-16 
      436.0  1.773532249741384e-15  2.398401849969722e-16 
      438.0 1.7929888018008758e-15 2.3950967823579885e-16 
      440.0   1.84142885659229e-15  2.432586183049089e-16 
      442.0  1.920895104665738e-15  2.527692190925577e-16 
      444.0  2.012698301506918e-15  2.658829618494503e-16 
      446.0 2.0913585925831653e-15 2.7854537199584206e-16 
      448.0  2.137034084899971e-15 2.8689520319212705e-16 
      450.0 2.1447154941253697e-15  2.891139696033756e-16 
      452.0  2.127590112715538e-15  2.864691206931284e-16 
      454.0  2.105786126527445e-15   2.82007019111372e-16 
      456.0 2.0946714717042463e-15 2.7868404590805935e-16 
      458.0  2.105076846889199e-15 2.7884142534619915e-16 
      460.0 2.1289100690305465e-15   2.81870057660256e-16 
