|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 1.2601361237248562e-15  3.462263952416683e-16 
      338.0 1.2368380647747934e-15 3.4148711244179723e-16 
      340.0  1.123441828033781e-15 3.2015969751153913e-16 
      342.0  9.521578484465067e-16  2.759787983381362e-16 
      344.0  8.868026691146559e-16 2.5300514293433057e-16 
      346.0  9.209650558414132e-16  2.600492710582015e-16 
      348.0  9.383635541080794e-16  2.704722993511391e-16 
      350.0  9.199050219843937e-16 2.6885811691806233e-16 
      352.0 1.0176196899360705e-15 2.9151265381789444e-16 
      354.0  1.195885336059773e-15 3.3898184094260285e-16 
      356.0  1.128908437354493e-15   3.24399453772058e-16 
      358.0  8.552219456997863e-16 2.4802902485098456e-16 
      360.0   7.23288950568324e-16 2.0505839471018334e-16 
      362.0  8.022987027201341e-16 2.2525108660228616e-16 
      364.0    9.3674804823298e-16 2.7133986442909773e-16 
      366.0  9.822708655706866e-16 2.9481694716068424e-16 
      368.0  9.659418266660529e-16 2.8953117071072323e-16 
      370.0   9.66453462050094e-16  2.776916875189333e-16 
      372.0  9.399450685804558e-16 2.6120776605025575e-16 
      374.0  7.943246080460353e-16 2.2221251240031156e-16 
      376.0  6.069773562489616e-16 1.7569374279062338e-16 
      378.0  5.907707039696984e-16  1.701679575283145e-16 
      380.0  7.494098170317484e-16 2.0887928907291147e-16 
      382.0  8.044831239032903e-16 2.2319292155849333e-16 
      384.0  6.025733066394598e-16  1.705136330123162e-16 
      386.0  3.705593347900754e-16 1.0767148867040828e-16 
      388.0  3.886404357393394e-16 1.0965815764176217e-16 
      390.0  6.104538361287644e-16 1.7178541404111616e-16 
      392.0  7.879920118859378e-16 2.2912770948561877e-16 
      394.0  7.990506102881353e-16 2.4272726735563614e-16 
      396.0 7.5420079615600265e-16 2.3722714263483653e-16 
      398.0  8.364830798716322e-16  2.620807519151363e-16 
      400.0  1.101539669627023e-15  3.371093796257669e-16 
      402.0 1.4362275463593106e-15  4.358751436803434e-16 
      404.0 1.6571361204428177e-15  5.069696406274341e-16 
      406.0 1.6894222645989006e-15  5.247136059849086e-16 
      408.0  1.609038336384847e-15  5.050630043231553e-16 
      410.0 1.5606970737933915e-15  4.872315867067023e-16 
      412.0 1.6293486994807826e-15  4.990642526598129e-16 
      414.0  1.780369164839516e-15  5.372233956274116e-16 
      416.0 1.8825712220458152e-15  5.680078047458539e-16 
      418.0 1.8382531812689428e-15  5.620440376331839e-16 
      420.0 1.6565821341255514e-15  5.165282732451594e-16 
      422.0 1.4495109198384066e-15  4.582246331541226e-16 
      424.0  1.353383645726663e-15  4.248245151819764e-16 
      426.0 1.4386805020995683e-15 4.3997027655438664e-16 
      428.0  1.664266871431274e-15  4.973586976628735e-16 
      430.0 1.9276561771796903e-15   5.71401394984582e-16 
      432.0  2.126356473735906e-15  6.322787559758021e-16 
      434.0 2.2194821484374282e-15    6.6441874712841e-16 
      436.0  2.247147535894494e-15  6.748803737882836e-16 
      438.0 2.2869995324001834e-15  6.836128767737936e-16 
      440.0  2.391175805049459e-15  7.063933884771593e-16 
      442.0 2.5742888170004263e-15  7.507987428582675e-16 
      444.0 2.8024428803142164e-15  8.107056602976078e-16 
      446.0  3.023083174455055e-15  8.728329701558203e-16 
      448.0 3.1947387681021692e-15  9.244803708990024e-16 
      450.0 3.3063994391452128e-15  9.597320037183514e-16 
      452.0  3.381423239053661e-15  9.821291556638052e-16 
      454.0  3.454813356319878e-15  9.997145208064436e-16 
      456.0  3.549029473791844e-15 1.0189429804553155e-15 
      458.0 3.6730712860883244e-15 1.0442629856476564e-15 
      460.0  3.800788106336414e-15 1.0709136012829393e-15 
      462.0  3.906801816228209e-15 1.0940147869364201e-15 
