|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  4.663890214370688e-16  8.887285252721807e-17 
      338.0  4.454116885653912e-16  8.617249433427219e-17 
      340.0  4.073575253442575e-16  7.739317062396655e-17 
      342.0 3.8029347939025216e-16  7.138657313183779e-17 
      344.0 3.8344733115756413e-16  7.338504923902572e-17 
      346.0  3.871828924074419e-16  7.505921180434535e-17 
      348.0  3.704147965329121e-16  7.035493082042223e-17 
      350.0  3.546950037961475e-16  6.654339808986988e-17 
      352.0  3.870362985179257e-16  7.579660957308007e-17 
      354.0  4.415466404742742e-16   8.88811221237675e-17 
      356.0   4.30601917469065e-16   8.34452662900006e-17 
      358.0 3.7729501730482023e-16   6.95060933179551e-17 
      360.0  3.642281906348618e-16  6.825878134522792e-17 
      362.0  3.856195943926991e-16  7.599905331366246e-17 
      364.0 4.0772690389738834e-16  8.017804088992051e-17 
      366.0  4.212900080925357e-16  7.913543791997102e-17 
      368.0   4.41497506638845e-16  8.163505825306487e-17 
      370.0  4.662077378052724e-16   8.97042916392808e-17 
      372.0    4.6867531236875e-16  9.267078233035643e-17 
      374.0  4.364541108905382e-16  8.287161755939861e-17 
      376.0  3.989289707747968e-16   7.01996774624547e-17 
      378.0 4.0122334283428945e-16   7.10557430427809e-17 
      380.0 4.2846989489610777e-16  8.292921542079101e-17 
      382.0  4.224991411485279e-16  8.533025082152557e-17 
      384.0 3.7364593941392955e-16  7.079483238702929e-17 
      386.0 3.3703749806197406e-16  5.710804809561012e-17 
      388.0 3.5258556024862405e-16  6.017598887736316e-17 
      390.0 3.9308008377752755e-16  7.385274451658398e-17 
      392.0  4.137034692860782e-16  8.238488594290433e-17 
      394.0  4.068307971454238e-16  8.006326173452427e-17 
      396.0  4.075137196723122e-16  7.585059671039444e-17 
      398.0    4.5078705329937e-16  8.116343698870596e-17 
      400.0  5.348915068014214e-16  9.810429588696673e-17 
      402.0  6.256376535241783e-16 1.1869920296481002e-16 
      404.0  6.784466250473612e-16 1.3093437393538213e-16 
      406.0  6.807779086561046e-16  1.303016585504658e-16 
      408.0  6.535443002099792e-16 1.2179227505500807e-16 
      410.0  6.312166587947236e-16 1.1481398259001668e-16 
      412.0  6.354350235962316e-16 1.1560019761410322e-16 
      414.0 6.6417969585520335e-16 1.2352886639662034e-16 
      416.0  6.911774610409077e-16 1.3146840481531421e-16 
      418.0  6.944276809395016e-16  1.329627612005955e-16 
      420.0  6.690027543767677e-16  1.264341213609053e-16 
      422.0  6.286506384854008e-16  1.157949798073612e-16 
      424.0  5.948345860354311e-16 1.0722482377476885e-16 
      426.0  5.826049021864506e-16 1.0492165807917901e-16 
      428.0  5.895809097872348e-16   1.08238196929932e-16 
      430.0  6.058500692308027e-16 1.1383407808443443e-16 
      432.0  6.190204635045861e-16 1.1776583802850932e-16 
      434.0  6.240113804175148e-16 1.1834612162197977e-16 
      436.0  6.268434943458107e-16  1.171822736960258e-16 
      438.0  6.373537062794626e-16 1.1732352837233477e-16 
      440.0  6.590435528933017e-16 1.2056953627618443e-16 
      442.0  6.909645208393507e-16 1.2717309363343282e-16 
      444.0  7.255401856024999e-16 1.3526210391453237e-16 
      446.0  7.538864330067061e-16 1.4219514955790387e-16 
      448.0  7.699190521719929e-16 1.4594137329868674e-16 
      450.0  7.729490032379341e-16 1.4602988953965359e-16 
      452.0   7.68263315578864e-16  1.437650263104022e-16 
      454.0  7.628316575716164e-16 1.4117973405142645e-16 
      456.0  7.612965985266945e-16 1.3989285828014246e-16 
      458.0  7.665679829624931e-16 1.4086838617493553e-16 
      460.0   7.75104303037397e-16 1.4338906427868232e-16 
      462.0  7.838130374382602e-16  1.464051639711119e-16 
