|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 4.2548415009792703e-16  7.389518323445919e-17 
      338.0 4.0864948045620984e-16  7.342889169522516e-17 
      340.0 3.7211005007893237e-16  6.776323319826557e-17 
      342.0  3.416224504252621e-16  6.100493608999229e-17 
      344.0 3.3965116484347175e-16  6.000652205889714e-17 
      346.0  3.424816642833978e-16  6.124509334931901e-17 
      348.0  3.305667626579167e-16  5.937916026119053e-17 
      350.0 3.2075506825240884e-16  5.700294394539833e-17 
      352.0  3.518513806933229e-16  6.305790167140959e-17 
      354.0  3.966385316943783e-16  7.216813959574336e-17 
      356.0  3.770101566704245e-16  6.754187995403298e-17 
      358.0 3.2222983981979596e-16  5.597728838684447e-17 
      360.0 3.1147666765987804e-16  5.477511925480508e-17 
      362.0 3.3931311356314884e-16     6.239555732796e-17 
      364.0 3.7084394469085784e-16  6.853271210912486e-17 
      366.0  3.924965978532554e-16    7.0105823834007e-17 
      368.0 4.1446564896925413e-16  7.299383493386999e-17 
      370.0 4.3282996325250806e-16  7.912567063529399e-17 
      372.0 4.2440992255541175e-16   8.00018278483605e-17 
      374.0 3.8287173864325024e-16  6.976985434541089e-17 
      376.0 3.4086854545308036e-16  5.766083847519352e-17 
      378.0  3.390970987830846e-16  5.787221381832916e-17 
      380.0  3.557559279779782e-16   6.81828116881774e-17 
      382.0  3.325202218507762e-16  6.894646224731931e-17 
      384.0  2.700349702385865e-16  5.328471713401445e-17 
      386.0  2.352326463921601e-16  4.009108292833825e-17 
      388.0  2.675983701080878e-16 4.4037926039599186e-17 
      390.0 3.2809824703110026e-16  6.021292620658704e-17 
      392.0  3.610905644603041e-16  7.229443774807699e-17 
      394.0  3.579736426174778e-16  7.174926513181716e-17 
      396.0 3.5943607763494087e-16  6.669628029561746e-17 
      398.0   4.06290501437309e-16  7.001734181563543e-17 
      400.0  4.981552990653505e-16  8.572511962178443e-17 
      402.0  5.975618923699641e-16 1.0682244939448102e-16 
      404.0  6.560234225330116e-16  1.207982453649637e-16 
      406.0  6.592537362930507e-16 1.2145110099003674e-16 
      408.0  6.296684385290286e-16  1.125898327714576e-16 
      410.0  6.045199444604099e-16 1.0388292206160982e-16 
      412.0  6.070664492573689e-16 1.0281571746329607e-16 
      414.0  6.347918503029417e-16 1.0993719109715976e-16 
      416.0  6.604172117278913e-16  1.186195869036446e-16 
      418.0   6.61885866785244e-16 1.2175365721414448e-16 
      420.0  6.359915780547558e-16  1.166004034757072e-16 
      422.0     5.989219901062e-16 1.0638687877733872e-16 
      424.0  5.733348648623496e-16  9.752281377115107e-17 
      426.0  5.730418251202656e-16   9.49913401293827e-17 
      428.0  5.925798321315632e-16  9.889805531630421e-17 
      430.0  6.187154076473861e-16 1.0601401877246853e-16 
      432.0  6.373762469027435e-16 1.1179834767337426e-16 
      434.0  6.440977459697313e-16 1.1363482362203188e-16 
      436.0  6.472738118466381e-16   1.12525269359412e-16 
      438.0  6.593451892340901e-16   1.11625655681626e-16 
      440.0  6.852203474630694e-16 1.1343373344048046e-16 
      442.0  7.238620057564311e-16 1.1903731605662608e-16 
      444.0 7.6642971908231255e-16 1.2716914909277597e-16 
      446.0  8.025498893755632e-16 1.3528764530000664e-16 
      448.0  8.251747377592762e-16 1.4091922987326486e-16 
      450.0  8.334507397377905e-16  1.428415492353792e-16 
      452.0  8.331567483033936e-16 1.4167735321317863e-16 
      454.0  8.318282070806619e-16 1.3915709071801137e-16 
      456.0  8.342788080181586e-16 1.3704319147582472e-16 
      458.0  8.433505528057464e-16   1.36739366885936e-16 
      460.0  8.549622900223671e-16  1.380639999502397e-16 
      462.0  8.658592000046648e-16 1.4038745899930498e-16 
