|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  2.539277706880421e-15  9.388599725805264e-16 
      338.0  2.495209371839188e-15  9.469155227631441e-16 
      340.0 2.1912475623680554e-15  7.905906712094588e-16 
      342.0  1.964959851821333e-15  6.934318614926119e-16 
      344.0 2.0375806808089025e-15  7.576099821948481e-16 
      346.0  2.126006631834441e-15  8.092470706761537e-16 
      348.0 1.9924231919670077e-15  7.288639087201247e-16 
      350.0    1.8584559305447e-15  6.644205290116336e-16 
      352.0 2.1259817303514308e-15  8.125368619445994e-16 
      354.0 2.5260479728772093e-15  9.994528095554591e-16 
      356.0 2.3706366223708816e-15  9.008423306661664e-16 
      358.0 1.9598619890083335e-15  7.188251490400766e-16 
      360.0 1.9403949864356916e-15  7.489295186896397e-16 
      362.0  2.177253687178694e-15  8.705134088418647e-16 
      364.0  2.295803990089387e-15  8.746659889679008e-16 
      366.0  2.268844144736907e-15  7.953480692986725e-16 
      368.0  2.370941315884661e-15   8.33299628011747e-16 
      370.0  2.618349360347793e-15   9.95462727852963e-16 
      372.0  2.639154970663855e-15 1.0291479437601997e-15 
      374.0 2.2544882840774847e-15  8.150177505355398e-16 
      376.0  1.862025907755139e-15  6.022117396039163e-16 
      378.0 1.9799876795341083e-15  7.002050476783826e-16 
      380.0 2.3988163740539385e-15  9.874165553540652e-16 
      382.0 2.3849244683179345e-15 1.0253466869477692e-15 
      384.0 1.7995482362502054e-15  7.127602872679922e-16 
      386.0 1.3411292713446149e-15 4.4249206929485286e-16 
      388.0 1.5366638240540176e-15  5.252478114859064e-16 
      390.0 2.0765285309117324e-15  8.045226452824077e-16 
      392.0 2.3734875591898587e-15  9.536506674131688e-16 
      394.0 2.2699052551220264e-15  8.745604448836129e-16 
      396.0 2.1136671127139186e-15  7.452221229597998e-16 
      398.0 2.3072537097507183e-15  7.823370726265595e-16 
      400.0 2.9022216245016207e-15   1.02588715090506e-15 
      402.0  3.597367891506821e-15 1.3297869921779694e-15 
      404.0 3.9896593929118895e-15   1.49560496167424e-15 
      406.0  3.952021741107705e-15 1.4573645968562085e-15 
      408.0 3.6761490318426266e-15 1.3093856609503748e-15 
      410.0 3.4797520864813974e-15 1.2095684666893639e-15 
      412.0  3.548254927031283e-15  1.248460553621892e-15 
      414.0   3.82719874941861e-15 1.3931340410223754e-15 
      416.0  4.065440026945312e-15 1.5170675420768746e-15 
      418.0  4.063674464621041e-15  1.518808755836647e-15 
      420.0  3.804220802074476e-15  1.390059942869901e-15 
      422.0 3.4478393039245453e-15  1.213211688148932e-15 
      424.0 3.2073976515910575e-15 1.0962403980880788e-15 
      426.0 3.2031405629569813e-15  1.098521286137961e-15 
      428.0  3.382901377989087e-15 1.1939096717431508e-15 
      430.0  3.610292646448892e-15   1.30991744059999e-15 
      432.0  3.748809408998192e-15 1.3748859102171072e-15 
      434.0  3.754773522163655e-15 1.3646325344770544e-15 
      436.0  3.701090005101848e-15 1.3139847560882005e-15 
      438.0  3.704169246244965e-15 1.2826083619435186e-15 
      440.0  3.828363605709854e-15 1.3095624688639635e-15 
      442.0  4.075271830539489e-15 1.4009991912231462e-15 
      444.0   4.37279984715937e-15 1.5249975647891706e-15 
      446.0   4.62680339525052e-15 1.6350733315252448e-15 
      448.0  4.769196345949941e-15 1.6949597182236486e-15 
      450.0  4.787657329715008e-15 1.6949231720768354e-15 
      452.0  4.729322487839856e-15 1.6546255461322837e-15 
      454.0  4.663187139154458e-15 1.6071310776502212e-15 
      456.0  4.640842328856689e-15 1.5802717438958068e-15 
      458.0  4.689511395209077e-15 1.5896428775157622e-15 
      460.0  4.781087633914283e-15  1.625955101570381e-15 
      462.0 4.8799795283292125e-15 1.6722351608364791e-15 
