|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 4.7192715497817057e-14  7.522750933588005e-15 
      338.0  4.675865619060098e-14  7.511157752138158e-15 
      340.0  4.293802209065266e-14  6.922876455318932e-15 
      342.0  3.924804209232794e-14  6.323897215785754e-15 
      344.0 3.9008119933512045e-14  6.283299874447929e-15 
      346.0  3.999352802686981e-14  6.469029690933104e-15 
      348.0  3.887376824510821e-14  6.311121719727941e-15 
      350.0  3.589144784719666e-14  5.818001093307786e-15 
      352.0  3.634195866847643e-14  5.868769839658104e-15 
      354.0 4.0924778694814096e-14  6.632716862937644e-15 
      356.0  4.215517341086895e-14  6.891749085886889e-15 
      358.0 3.8783257929001856e-14  6.344740457917509e-15 
      360.0  3.714843100963913e-14  6.019258076155837e-15 
      362.0   3.75634041346182e-14 6.0526205602601395e-15 
      364.0 3.7435931760066015e-14  6.073287415949952e-15 
      366.0  3.551999876938356e-14  5.829427980479813e-15 
      368.0 3.3911091974883233e-14  5.559086216365833e-15 
      370.0  3.540064627524457e-14  5.711048357678856e-15 
      372.0    3.9551988314961e-14  6.330120624297945e-15 
      374.0  4.304445258992143e-14  6.936039519940016e-15 
      376.0  4.439749669766683e-14  7.223547773935332e-15 
      378.0   4.69743184592633e-14  7.629905332623492e-15 
      380.0 5.3241702420656296e-14  8.563503052856515e-15 
      382.0  6.059610913475015e-14  9.720366860943412e-15 
      384.0  6.468730991745216e-14 1.0461178628676562e-14 
      386.0  6.471146541946885e-14 1.0573968152268726e-14 
      388.0  6.373261780441405e-14  1.043153481785323e-14 
      390.0  6.384116504500446e-14 1.0384021033071342e-14 
      392.0   6.44895645604682e-14 1.0441470855964597e-14 
      394.0  6.387995141247756e-14 1.0361515655403157e-14 
      396.0  6.204017683034252e-14   1.01253918702571e-14 
      398.0  6.050610343631107e-14  9.924435529402946e-15 
      400.0  6.045110571105908e-14  9.910686164374123e-15 
      402.0   6.18646441264095e-14  1.009707298357421e-14 
      404.0  6.282724348097914e-14 1.0214780966951784e-14 
      406.0  6.203490000970179e-14 1.0080758082902975e-14 
      408.0  5.940823880743352e-14   9.67746642209536e-15 
      410.0  5.620968822584746e-14  9.181578887071104e-15 
      412.0 5.4172551457156354e-14   8.84808350003183e-15 
      414.0 5.4504117824642984e-14  8.872788944681945e-15 
      416.0 5.6564074444794254e-14  9.175480254099282e-15 
      418.0  5.895034245049069e-14  9.553130898032899e-15 
      420.0  6.016459380095056e-14  9.769168378186941e-15 
      422.0   5.94552213925672e-14   9.68741689648469e-15 
      424.0  5.713086792852707e-14   9.33253923291293e-15 
      426.0  5.424606426219575e-14  8.857023496828526e-15 
      428.0  5.158402119620926e-14  8.390003923336104e-15 
      430.0  4.976988412981127e-14  8.053576100541049e-15 
      432.0  4.875394347249328e-14  7.861650999317763e-15 
      434.0 4.8204474466023166e-14  7.770563290798047e-15 
      436.0 4.7961663129313325e-14  7.750660629740314e-15 
      438.0 4.7994036836082584e-14  7.783725468433877e-15 
      440.0 4.8123319162854935e-14  7.824722303542325e-15 
      442.0  4.836707573477541e-14  7.865535435703972e-15 
      444.0 4.8628701806876397e-14   7.89068373880749e-15 
      446.0  4.876636382842246e-14  7.886698528329929e-15 
      448.0  4.861508331873177e-14  7.838592618963619e-15 
      450.0 4.8077472762114636e-14  7.738531444925736e-15 
      452.0 4.7244251522452613e-14  7.603074236871102e-15 
      454.0  4.629178351817311e-14  7.457237721162673e-15 
      456.0    4.5379933915085e-14  7.320087051419201e-15 
      458.0 4.4735013169350415e-14  7.221319523000185e-15 
      460.0 4.4315415826080984e-14  7.150703253565125e-15 
      462.0  4.411220293379868e-14   7.10791597016026e-15 
      464.0  4.397839590301179e-14  7.073438496256047e-15 
