|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  3.747362686336452e-17  7.218782919061122e-18 
      338.0 3.7847373114105264e-17  6.771606583387397e-18 
      340.0 3.6118709134791257e-17  6.498176665171578e-18 
      342.0  2.929349089883603e-17   5.25153517668054e-18 
      344.0 2.5232506663723917e-17 4.3659805718504235e-18 
      346.0 2.7691209767127682e-17    4.8525768668412e-18 
      348.0  3.097370580136594e-17  5.620300387559576e-18 
      350.0  2.969211450135179e-17  5.504917663752605e-18 
      352.0  3.012534139463674e-17  5.280069973508008e-18 
      354.0  3.718921505039354e-17  6.387307375725308e-18 
      356.0 3.9016396945039125e-17  6.865206781541902e-18 
      358.0   2.99389689253093e-17 5.3113696331027914e-18 
      360.0 2.2720970013509625e-17 3.9302376815837775e-18 
      362.0 2.4237906199618808e-17  4.192997911796919e-18 
      364.0 2.9238740893576385e-17  5.221562090620845e-18 
      366.0 2.9296583561474984e-17  5.403301710568329e-18 
      368.0   2.54606480695493e-17  4.613392193724804e-18 
      370.0 2.5465250757131585e-17  4.343533092402259e-18 
      372.0  2.944147574008388e-17  5.010307490835498e-18 
      374.0  2.856161849250678e-17  4.913614425207658e-18 
      376.0  2.058919731409927e-17 3.7137545239339306e-18 
      378.0 1.6416498939134498e-17 2.9406066181085354e-18 
      380.0 2.3308127663938005e-17  4.166836874437827e-18 
      382.0 3.1097050794188425e-17   5.63679607464053e-18 
      384.0 2.6471768638303207e-17  4.709957515614928e-18 
      386.0 1.4361452637609024e-17 2.6130667253292997e-18 
      388.0  1.051100307546291e-17  1.752641789053834e-18 
      390.0 1.8652707671126577e-17  3.242128179431128e-18 
      392.0 2.8249824938545015e-17  5.117713491735382e-18 
      394.0 2.9964424156919713e-17 5.3450327685006536e-18 
      396.0 2.5588889482635796e-17   4.43757201686424e-18 
      398.0  2.379742051851075e-17  4.003901265133237e-18 
      400.0  3.002004154901966e-17 5.0518777650881494e-18 
      402.0  4.146128930063012e-17  7.243661817838621e-18 
      404.0  5.008905599490365e-17  8.893772778837176e-18 
      406.0  5.093870266766533e-17  8.958769984339615e-18 
      408.0 4.6106825758305953e-17   7.91700951458175e-18 
      410.0  4.223820650387703e-17  7.083050489745806e-18 
      412.0 4.4282805334599805e-17  7.389457301369928e-18 
      414.0  5.133670283898997e-17  8.798056169118097e-18 
      416.0  5.722048290410135e-17 1.0123595922565884e-17 
      418.0  5.626815660688223e-17  1.010454273503604e-17 
      420.0  4.783789645430384e-17  8.545081354171905e-18 
      422.0  3.694672184715381e-17 6.4781052523915015e-18 
      424.0  3.064872407228627e-17  5.256413724237437e-18 
      426.0 3.3107193489553754e-17  5.559378524407142e-18 
      428.0  4.290039053437886e-17  7.340048194052828e-18 
      430.0  5.475745284679157e-17  9.686375012283547e-18 
      432.0  6.308655088948084e-17 1.1364023184365722e-17 
      434.0  6.543219991763557e-17 1.1794451738080267e-17 
      436.0   6.36933387996806e-17 1.1347420102115328e-17 
      438.0  6.215165758596477e-17  1.088332842218778e-17 
      440.0  6.429808438577335e-17 1.1087528564834276e-17 
      442.0  7.132955547749591e-17 1.2247973724477328e-17 
      444.0  8.155270721654964e-17 1.4136457701016716e-17 
      446.0  9.185271976268925e-17  1.614607386720031e-17 
      448.0  9.955362699997604e-17  1.765778270332968e-17 
      450.0 1.0375044802989284e-16 1.8404365399868558e-17 
      452.0 1.0561824567277587e-16 1.8586482775549427e-17 
      454.0 1.0732597803994468e-16 1.8655652515743067e-17 
      456.0 1.1062028065130613e-16 1.9008586590723938e-17 
      458.0  1.162248587842731e-16  1.984929466976201e-17 
      460.0 1.2295597387895782e-16   2.10227586383135e-17 
      462.0  1.290578602931482e-16  2.222084142174001e-17 
