|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0   8.59120710941951e-14 1.0610140879751058e-14 
      338.0   8.84804250094733e-14 1.1013107755560604e-14 
      340.0  8.307824790627984e-14 1.0412659016312344e-14 
      342.0  7.599485642223143e-14  9.547245621882022e-15 
      344.0  7.410861989573444e-14   9.27369236020486e-15 
      346.0  7.478212346738059e-14  9.307834716925966e-15 
      348.0  7.286102333958117e-14  9.035146849795376e-15 
      350.0  6.828303823080883e-14  8.438111043007405e-15 
      352.0  6.970877609713244e-14  8.611303391601285e-15 
      354.0  7.826711140678009e-14  9.725623693184574e-15 
      356.0  8.074261277853166e-14 1.0096167583069639e-14 
      358.0  7.479114203599262e-14  9.349275413490467e-15 
      360.0  7.174590044504743e-14  8.924096885550421e-15 
      362.0  7.226383209670414e-14  8.974195741765183e-15 
      364.0  7.212246359369237e-14    8.9865713992607e-15 
      366.0  6.910141321036178e-14  8.634514959251718e-15 
      368.0  6.634389435709073e-14  8.262734146068735e-15 
      370.0  6.827100942337276e-14  8.460205316386173e-15 
      372.0  7.408634532511086e-14  9.193241530120183e-15 
      374.0  7.780145569205502e-14  9.697655656825415e-15 
      376.0  7.639288313529642e-14  9.519465375756203e-15 
      378.0  7.592184900721372e-14  9.386564134575914e-15 
      380.0  8.189241950925353e-14 1.0067164774271091e-14 
      382.0  9.104611134214739e-14 1.1238466177536111e-14 
      384.0  9.563567493679919e-14 1.1898066533353697e-14 
      386.0  9.342363646115824e-14 1.1658586291318005e-14 
      388.0  8.977500175826295e-14 1.1151474689499254e-14 
      390.0  8.913355667553729e-14 1.1008824475611288e-14 
      392.0  9.065580227587697e-14 1.1204374726629567e-14 
      394.0  9.042824819365447e-14 1.1241774482031699e-14 
      396.0  8.728691882565729e-14 1.0912861060550617e-14 
      398.0  8.335743432544007e-14 1.0434154136513525e-14 
      400.0  8.128613201099735e-14 1.0136813121266907e-14 
      402.0  8.218587795213711e-14 1.0201894419079473e-14 
      404.0  8.384959126159151e-14 1.0396341037117658e-14 
      406.0  8.401018709586273e-14  1.044265946739817e-14 
      408.0  8.165650735702964e-14 1.0186647330194738e-14 
      410.0  7.781106508548753e-14  9.724114277849255e-15 
      412.0  7.468069371011735e-14  9.318957669223209e-15 
      414.0  7.422714151769567e-14  9.229864391022807e-15 
      416.0  7.603313821452032e-14  9.431183086388059e-15 
      418.0  7.851852963968729e-14  9.742417461343925e-15 
      420.0  7.976346912508432e-14  9.918138292487822e-15 
      422.0  7.873961936033077e-14  9.809783268639912e-15 
      424.0  7.583578893466013e-14  9.448826116161141e-15 
      426.0  7.245208678101209e-14  9.007559616374859e-15 
      428.0  6.957778474988297e-14  8.621741260735353e-15 
      430.0  6.788279941454376e-14  8.392851097235288e-15 
      432.0  6.704975541781058e-14  8.292350204981486e-15 
      434.0  6.640104465496571e-14  8.232079916121765e-15 
      436.0  6.563738795097117e-14  8.160022810986847e-15 
      438.0  6.482661335156122e-14    8.0702250607502e-15 
      440.0  6.399038386718808e-14  7.959171469282909e-15 
      442.0  6.346184895702381e-14   7.87159329393967e-15 
      444.0  6.333458579989403e-14  7.828837650364243e-15 
      446.0  6.347643261916324e-14  7.825592491964636e-15 
      448.0  6.356245889501115e-14  7.828656598717822e-15 
      450.0  6.326341878606686e-14  7.796991341530432e-15 
      452.0  6.249758320448866e-14  7.713793219583883e-15 
      454.0  6.137206472559304e-14  7.583747245696568e-15 
      456.0  6.007720083335918e-14  7.424489531799969e-15 
      458.0  5.897953743821433e-14  7.280132941259378e-15 
      460.0  5.813275913195193e-14  7.160244523886392e-15 
      462.0  5.762455346268504e-14  7.080750932761877e-15 
      464.0  5.731871480307759e-14 7.0298934697671295e-15 
