|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0  5.591027406722243e-15 2.9633099849182973e-16 
      338.0  5.369825697509103e-15 2.7509943580497203e-16 
      340.0  4.851292981959703e-15  2.486106918757638e-16 
      342.0  4.453243123853104e-15  2.292197825807423e-16 
      344.0  4.532312103094304e-15  2.289012085539566e-16 
      346.0  4.676804536143256e-15  2.343340467884024e-16 
      348.0  4.465218991014746e-15 2.2927051470006274e-16 
      350.0 4.1466828618706646e-15 2.2301598397412126e-16 
      352.0  4.480189795723114e-15  2.410054554544955e-16 
      354.0  5.252739423643206e-15 2.7268427209731086e-16 
      356.0  5.228726080046151e-15  2.678105160100963e-16 
      358.0  4.567903481004929e-15 2.3920744144198465e-16 
      360.0  4.386948426223201e-15 2.3599792734846255e-16 
      362.0  4.666549256038822e-15 2.5029645419685094e-16 
      364.0  4.910324159330208e-15  2.578959690234169e-16 
      366.0  4.957273987223183e-15  2.523907273976992e-16 
      368.0  5.104590439248539e-15 2.5106134664809134e-16 
      370.0  5.466420822637579e-15 2.6737670487812057e-16 
      372.0    5.6619320033355e-15 2.8280995809786926e-16 
      374.0   5.35687830130914e-15  2.732515088899125e-16 
      376.0  4.856709334981025e-15 2.5067787814310983e-16 
      378.0  4.851960468535245e-15 2.4493333713656267e-16 
      380.0 5.2822542886709195e-15 2.6183564580764874e-16 
      382.0  5.354884939987043e-15  2.701098088943034e-16 
      384.0  4.793050839860592e-15  2.455463171225061e-16 
      386.0  4.269620596833275e-15 2.2049064391292006e-16 
      388.0  4.396150568931301e-15   2.23926083703049e-16 
      390.0  4.890843671982626e-15 2.4441638944387105e-16 
      392.0   5.14320864321116e-15  2.586522375666575e-16 
      394.0  4.998220637595512e-15 2.5380087615732693e-16 
      396.0 4.9020089625319015e-15 2.4768673144602063e-16 
      398.0 5.3503950399697484e-15  2.669994619759458e-16 
      400.0  6.365316261098702e-15  3.155189810976837e-16 
      402.0  7.507915620300074e-15  3.733830735571586e-16 
      404.0  8.175489023992773e-15 4.0994716790558017e-16 
      406.0  8.173790022915266e-15 4.1213259512372626e-16 
      408.0  7.770386350489704e-15  3.910588827458956e-16 
      410.0  7.437520546703935e-15  3.712899512364218e-16 
      412.0  7.484902898686778e-15  3.708501668823504e-16 
      414.0   7.89003919872419e-15  3.907541586393902e-16 
      416.0  8.295312941171947e-15  4.135864777953901e-16 
      418.0  8.383961480321707e-15  4.214222775318055e-16 
      420.0  8.072313926288888e-15 4.0724421681732817e-16 
      422.0  7.541816287244193e-15 3.7918544280511004e-16 
      424.0  7.090356796618523e-15 3.5349758443498613e-16 
      426.0  6.931425739141232e-15  3.429680616790129e-16 
      428.0  7.041134199121413e-15 3.4816638166373403e-16 
      430.0  7.277826527740592e-15 3.6251713233554365e-16 
      432.0  7.461785354971096e-15 3.7551988617515264e-16 
      434.0  7.513214566898057e-15  3.807219519122521e-16 
      436.0   7.50754727794139e-15 3.8053215270856703e-16 
      438.0  7.582186347500813e-15 3.8219071319682443e-16 
      440.0   7.80102555672219e-15 3.9018711159768725e-16 
      442.0   8.16404647860662e-15   4.06063047494701e-16 
      444.0  8.576644561317544e-15  4.263791949371463e-16 
      446.0   8.91818437246986e-15   4.45384681653282e-16 
      448.0   9.10116249633944e-15  4.576452462428178e-16 
      450.0   9.11083550263212e-15  4.607615764763378e-16 
      452.0  9.014990822970907e-15  4.569785812897047e-16 
      454.0  8.909523143936163e-15  4.509603372905898e-16 
      456.0  8.863837023829266e-15   4.46780430241678e-16 
      458.0  8.920491956327292e-15  4.474510634881139e-16 
      460.0  9.036906631140505e-15  4.517136952306714e-16 
      462.0  9.167342591458773e-15  4.579065449816771e-16 
      464.0  9.253701087387546e-15  4.631837311223094e-16 
