|Wavelength|                  Flux|            Flux_error|
|    double|                double|                double|
|        nm|           W / (m2 nm)|           W / (m2 nm)|
|      null|                  null|                  null|
      336.0 5.8759360691157655e-15 1.0213462409383558e-15 
      338.0   5.77287504917503e-15  1.028058425947149e-15 
      340.0  5.230847573525144e-15  9.200621464026184e-16 
      342.0  4.760424796225011e-15  8.259160517765774e-16 
      344.0  4.818367011612036e-15  8.383922255780617e-16 
      346.0  4.995671739305746e-15  8.721478958113906e-16 
      348.0  4.808957254196996e-15  8.394931250416486e-16 
      350.0  4.474399137141808e-15  7.913318936040599e-16 
      352.0   4.80247284071329e-15  8.588300730655422e-16 
      354.0  5.605863610514672e-15  9.788393479910612e-16 
      356.0  5.587934462470357e-15  9.461082050116063e-16 
      358.0  4.910470966542811e-15  8.362727286943114e-16 
      360.0  4.753605252336273e-15  8.418402530213813e-16 
      362.0  5.053911454647017e-15  9.050609127574181e-16 
      364.0  5.216100545360418e-15  9.073771102209908e-16 
      366.0 5.0831921709696285e-15  8.643798253889557e-16 
      368.0  5.132889895181606e-15  8.919669257357015e-16 
      370.0  5.660349459645096e-15 1.0193310607586025e-15 
      372.0  6.187339104066847e-15 1.1063460737858475e-15 
      374.0  6.076184637383543e-15 1.0467387032306936e-15 
      376.0  5.506619608886089e-15  9.308777706787608e-16 
      378.0  5.441720616619128e-15  9.552754142510366e-16 
      380.0   6.17465439429814e-15 1.1342074893496664e-15 
      382.0  6.845560207351185e-15 1.2465403994686681e-15 
      384.0 6.6941749891022246e-15 1.1762660954190472e-15 
      386.0  6.074718696960149e-15 1.0499222153342937e-15 
      388.0  5.794349240255595e-15 1.0278373967870145e-15 
      390.0 5.9596633545419626e-15 1.0931728425587751e-15 
      392.0  6.112869967838903e-15 1.1198352755938757e-15 
      394.0 5.9740164306007285e-15 1.0649263809555916e-15 
      396.0  5.830113401837148e-15 1.0138565222190905e-15 
      398.0 6.1455267371911015e-15 1.0668267216731024e-15 
      400.0  7.026782784727663e-15 1.2390355710538402e-15 
      402.0  8.127116379980372e-15  1.449494144337284e-15 
      404.0  8.840662069902744e-15 1.5738204754389249e-15 
      406.0  8.892192155956465e-15 1.5662248688075503e-15 
      408.0  8.465896883918204e-15 1.4752487377912913e-15 
      410.0  8.025381705662633e-15  1.395201120320792e-15 
      412.0  7.956140886819127e-15  1.395168298873149e-15 
      414.0  8.335379192419447e-15 1.4790884234545852e-15 
      416.0  8.845461184772321e-15   1.57737876798632e-15 
      418.0  9.124450175197077e-15 1.6206821532257384e-15 
      420.0   8.98818014945865e-15  1.583017658816944e-15 
      422.0  8.529485901038305e-15 1.4918686855455988e-15 
      424.0   8.02403966956538e-15 1.4028662993690763e-15 
      426.0  7.735614143539694e-15 1.3621883661527467e-15 
      428.0   7.71636922325135e-15 1.3722409716375668e-15 
      430.0  7.882758998079503e-15 1.4089946684428615e-15 
      432.0  8.059348877955845e-15 1.4366382210480997e-15 
      434.0  8.126826384136797e-15  1.436948852922817e-15 
      436.0  8.111884545862445e-15 1.4217949240224679e-15 
      438.0   8.12473508907752e-15 1.4166425675260375e-15 
      440.0  8.234623842143446e-15 1.4361670150364708e-15 
      442.0  8.476085986318501e-15  1.485130222603699e-15 
      444.0  8.792375125383515e-15  1.549196010724922e-15 
      446.0  9.083195742181066e-15 1.6054755910877327e-15 
      448.0  9.255441481145724e-15 1.6345309101006166e-15 
      450.0   9.26993126971845e-15 1.6301644331784395e-15 
      452.0  9.167228085339565e-15 1.6030019803912977e-15 
      454.0  9.028036829638704e-15 1.5712065158587035e-15 
      456.0   8.92526298775192e-15 1.5502172554056018e-15 
      458.0  8.920136041587323e-15 1.5513480368652545e-15 
      460.0  8.992429106122982e-15 1.5697875469628753e-15 
      462.0  9.110807237447827e-15 1.5974192992203695e-15 
